between,and,width,kept,reason,because_of
wall of tile 1DDF31 (room 0x44),wall of tile 26CB31 (room 0x44),50.064,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 1DDC32 (room 0x44),wall of tile 1DBF32 (room 0x44),50.064,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DDC32 (room 0x44),wall of tile 1DC831 (room 0x44),50.064,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 03C930 (room 0x44),wall of tile 1DC732 (room 0x44),50.064,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 1DC731 (room 0x44)
wall of tile 03C930 (room 0x44),wall of tile 1DBF31 (room 0x44),50.064,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 1DC731 (room 0x44)
wall of tile 1DC732 (room 0x44),wall of tile 1DC231 (room 0x44),0.481,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 1DC732 (room 0x44),wall of tile 016601 (room 0x04),46.058,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DC732 (room 0x44),wall of tile 015101 (room 0x04),58.194,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DC732 (room 0x44),wall of tile 1DC731 (room 0x44),46.614,yes,,
wall of tile 1DC732 (room 0x44),door 0x1dacac (preset 0x006c),46.058,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DC732 (room 0x44),door 0x1dacac (preset 0x006c),46.058,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DC732 (room 0x44),door 0x1dacac (preset 0x006c),58.194,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DBF32 (room 0x44),wall of tile 1DC332 (room 0x44),38.225,no,the line between them touches another wall,wall of tile 1DC232 (room 0x44)
wall of tile 1DBF32 (room 0x44),wall of tile 1DC832 (room 0x44),45.173,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DBF32 (room 0x44),wall of tile 03D130 (room 0x44),50.064,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 1DC832 (room 0x44)
wall of tile 1DBF31 (room 0x44),wall of tile 1DC331 (room 0x44),38.225,no,the line between them touches another wall,wall of tile 1DC231 (room 0x44)
wall of tile 1DBF31 (room 0x44),wall of tile 1DC731 (room 0x44),45.173,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DC232 (room 0x44),wall of tile 1DD232 (room 0x44),38.225,no,the line between them touches another wall,wall of tile 1DC332 (room 0x44)
wall of tile 1DC232 (room 0x44),wall of tile 1DC832 (room 0x44),45.173,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DC232 (room 0x44),wall of tile 1DC831 (room 0x44),0.481,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 1DC231 (room 0x44),wall of tile 1DD231 (room 0x44),38.225,no,the line between them touches another wall,wall of tile 1DC331 (room 0x44)
wall of tile 1DC231 (room 0x44),wall of tile 1DC731 (room 0x44),45.173,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DC332 (room 0x44),wall of tile 1DC832 (room 0x44),46.134,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DC331 (room 0x44),wall of tile 1DC731 (room 0x44),46.134,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DD232 (room 0x44),wall of tile 016602 (room 0x04),46.058,no,the line between them touches another wall,wall of tile 26CB32 (room 0x44)
wall of tile 1DD232 (room 0x44),wall of tile 015102 (room 0x04),58.194,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DD232 (room 0x44),wall of tile 1DC832 (room 0x44),46.727,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DD232 (room 0x44),door 0x1dacac (preset 0x006c),46.058,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DD232 (room 0x44),door 0x1dacac (preset 0x006c),46.058,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DD232 (room 0x44),door 0x1dacac (preset 0x006c),58.194,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DD231 (room 0x44),wall of tile 016601 (room 0x04),46.058,no,the line between them touches another wall,wall of tile 26CB31 (room 0x44)
wall of tile 1DD231 (room 0x44),wall of tile 015101 (room 0x04),58.194,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DD231 (room 0x44),wall of tile 1DC731 (room 0x44),46.727,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DD231 (room 0x44),door 0x1dacac (preset 0x006c),46.058,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 016601 (room 0x04)
wall of tile 1DD231 (room 0x44),door 0x1dacac (preset 0x006c),46.058,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 016601 (room 0x04)
wall of tile 1DD231 (room 0x44),door 0x1dacac (preset 0x006c),58.194,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 26CB32 (room 0x44),wall of tile 015102 (room 0x04),14.833,no,the line between them touches another wall,wall of tile 016602 (room 0x04)
wall of tile 26CB32 (room 0x44),wall of tile 01A000 (room 0x04),51.951,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 26CB32 (room 0x44),wall of tile 1DC832 (room 0x44),50.064,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 26CB32 (room 0x44),door 0x1dacac (preset 0x006c),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 26CB32 (room 0x44),door 0x1dacac (preset 0x006c),14.833,no,the line between them touches another wall,wall of tile 016602 (room 0x04)
wall of tile 26CB31 (room 0x44),wall of tile 015101 (room 0x04),14.833,no,the line between them touches another wall,wall of tile 016601 (room 0x04)
wall of tile 26CB31 (room 0x44),wall of tile 01A200 (room 0x04),51.951,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 26CB31 (room 0x44),wall of tile 1DC731 (room 0x44),50.064,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 26CB31 (room 0x44),door 0x1dacac (preset 0x006c),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 016601 (room 0x04)
wall of tile 26CB31 (room 0x44),door 0x1dacac (preset 0x006c),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1dacac (preset 0x006c)
wall of tile 26CB31 (room 0x44),door 0x1dacac (preset 0x006c),14.833,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 016601 (room 0x04)
wall of tile 016601 (room 0x04),wall of tile 01A200 (room 0x04),40.666,no,the line between them touches another wall,wall of tile 015101 (room 0x04)
wall of tile 016601 (room 0x04),wall of tile 1DC731 (room 0x44),46.058,no,the line between them touches another wall,wall of tile 26CB31 (room 0x44)
wall of tile 016601 (room 0x04),door 0x1dacac (preset 0x006c),0.000,yes,,
wall of tile 016601 (room 0x04),door 0x1dacac (preset 0x006c),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1dacac (preset 0x006c)
wall of tile 016601 (room 0x04),door 0x1dacac (preset 0x006c),0.000,yes,,
wall of tile 016602 (room 0x04),wall of tile 01A000 (room 0x04),40.666,no,the line between them touches another wall,wall of tile 015102 (room 0x04)
wall of tile 016602 (room 0x04),wall of tile 1DC831 (room 0x44),46.058,no,the line between them touches another wall,wall of tile 26CB32 (room 0x44)
wall of tile 016602 (room 0x04),wall of tile 1DC831 (room 0x44),46.058,no,the line between them touches another wall,wall of tile 26CB32 (room 0x44)
wall of tile 015101 (room 0x04),wall of tile 1DC731 (room 0x44),58.194,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 015101 (room 0x04),door 0x1dacac (preset 0x006c),0.000,yes,,
wall of tile 015101 (room 0x04),door 0x1dacac (preset 0x006c),14.833,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 016601 (room 0x04)
wall of tile 015101 (room 0x04),door 0x1dacac (preset 0x006c),0.000,yes,,
wall of tile 015102 (room 0x04),wall of tile 1DC831 (room 0x44),58.194,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 015102 (room 0x04),wall of tile 1DC831 (room 0x44),58.194,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 015102 (room 0x04),door 0x1dacac (preset 0x006c),14.833,no,the line between them touches another wall,wall of tile 016602 (room 0x04)
wall of tile 01A200 (room 0x04),door 0x1dacac (preset 0x006c),40.666,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 015101 (room 0x04)
wall of tile 01A200 (room 0x04),door 0x1dacac (preset 0x006c),51.951,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01A200 (room 0x04),door 0x1dacac (preset 0x006c),40.666,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 015101 (room 0x04)
wall of tile 01A000 (room 0x04),door 0x1dacac (preset 0x006c),51.951,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01A000 (room 0x04),door 0x1dacac (preset 0x006c),40.666,no,the line between them touches another wall,wall of tile 015102 (room 0x04)
wall of tile 01A000 (room 0x04),door 0x1dacac (preset 0x006c),40.666,no,the line between them touches another wall,wall of tile 015102 (room 0x04)
wall of tile 015000 (room 0x04),wall of tile 00CB02 (room 0x03),27.813,no,the line between them touches another wall,wall of tile 015000 (room 0x04)
wall of tile 015000 (room 0x04),wall of tile 00CE02 (room 0x03),44.885,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 015000 (room 0x04),wall of tile 00CE02 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00CB02 (room 0x03)
wall of tile 00CB02 (room 0x03),wall of tile 00CF02 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00CE02 (room 0x03)
wall of tile 00CB01 (room 0x03),wall of tile 00CF01 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00CE01 (room 0x03)
wall of tile 00CB01 (room 0x03),wall of tile 01A100 (room 0x04),27.813,no,the line between them touches another wall,wall of tile 01A100 (room 0x04)
wall of tile 00CE02 (room 0x03),wall of tile 00C502 (room 0x03),37.084,no,the line between them touches another wall,wall of tile 00CF02 (room 0x03)
wall of tile 00CE01 (room 0x03),wall of tile 00C501 (room 0x03),37.084,no,the line between them touches another wall,wall of tile 00CF01 (room 0x03)
wall of tile 00CE01 (room 0x03),wall of tile 01A100 (room 0x04),44.885,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00CE01 (room 0x03),wall of tile 01A100 (room 0x04),35.230,no,the line between them touches another wall,wall of tile 00CB01 (room 0x03)
wall of tile 00CF02 (room 0x03),wall of tile 00C802 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00C502 (room 0x03)
wall of tile 00CF01 (room 0x03),wall of tile 00C801 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00C501 (room 0x03)
wall of tile 00C502 (room 0x03),wall of tile 00C902 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00C802 (room 0x03)
wall of tile 00C501 (room 0x03),wall of tile 00C901 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00C801 (room 0x03)
wall of tile 00C802 (room 0x03),wall of tile 00D802 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00C902 (room 0x03)
wall of tile 00C801 (room 0x03),wall of tile 00D801 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00C901 (room 0x03)
wall of tile 00C902 (room 0x03),wall of tile 00DB02 (room 0x03),37.084,no,the line between them touches another wall,wall of tile 00D802 (room 0x03)
wall of tile 00C901 (room 0x03),wall of tile 00DB01 (room 0x03),37.084,no,the line between them touches another wall,wall of tile 00D801 (room 0x03)
wall of tile 00D802 (room 0x03),wall of tile 00DC02 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00DB02 (room 0x03)
wall of tile 00D801 (room 0x03),wall of tile 00DC01 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00DB01 (room 0x03)
wall of tile 00DB02 (room 0x03),wall of tile 00BB02 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00DC02 (room 0x03)
wall of tile 00DB01 (room 0x03),wall of tile 00BB01 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00DC01 (room 0x03)
wall of tile 00DC02 (room 0x03),wall of tile 00BE02 (room 0x03),37.084,no,the line between them touches another wall,wall of tile 00BB02 (room 0x03)
wall of tile 00DC01 (room 0x03),wall of tile 00BE01 (room 0x03),37.084,no,the line between them touches another wall,wall of tile 00BB01 (room 0x03)
wall of tile 00BB02 (room 0x03),wall of tile 00BF02 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00BE02 (room 0x03)
wall of tile 00BB01 (room 0x03),wall of tile 00BF01 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00BE01 (room 0x03)
wall of tile 00BE02 (room 0x03),wall of tile 00B302 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00BF02 (room 0x03)
wall of tile 00BE01 (room 0x03),wall of tile 00B301 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00BF01 (room 0x03)
wall of tile 00BF02 (room 0x03),wall of tile 00B702 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00B302 (room 0x03)
wall of tile 00BF01 (room 0x03),wall of tile 00B701 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00B301 (room 0x03)
wall of tile 00B302 (room 0x03),wall of tile 00B802 (room 0x03),37.084,no,the line between them touches another wall,wall of tile 00B702 (room 0x03)
wall of tile 00B301 (room 0x03),wall of tile 00B801 (room 0x03),37.084,no,the line between them touches another wall,wall of tile 00B701 (room 0x03)
wall of tile 00B702 (room 0x03),wall of tile 00B902 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00B802 (room 0x03)
wall of tile 00B701 (room 0x03),wall of tile 00B901 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00B801 (room 0x03)
wall of tile 00B802 (room 0x03),wall of tile 000002 (room 0x02),35.230,no,the line between them touches another wall,wall of tile 00B902 (room 0x03)
wall of tile 00B801 (room 0x03),wall of tile 00E901 (room 0x02),35.230,no,the line between them touches another wall,wall of tile 00B901 (room 0x03)
wall of tile 000102 (room 0x01),wall of tile 014E02 (room 0x01),22.250,no,the line between them touches another wall,wall of tile 014E02 (room 0x01)
wall of tile 000102 (room 0x01),door 0x1db1dc (preset 0x0000),41.668,no,the line between them touches another wall,door 0x1db1dc (preset 0x0000)
wall of tile 000102 (room 0x01),door 0x1db1dc (preset 0x0000),30.184,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1db1dc (preset 0x0000)
wall of tile 000102 (room 0x01),door 0x1db1dc (preset 0x0000),20.396,yes,,
wall of tile 000102 (room 0x01),door 0x1db1dc (preset 0x0000),30.184,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000102 (room 0x01),door 0x1db1dc (preset 0x0000),30.184,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000102 (room 0x01),door 0x1db1dc (preset 0x0000),35.230,no,the line between them touches another wall,door 0x1db1dc (preset 0x0000)
wall of tile 000102 (room 0x01),door 0x1db2dc (preset 0x0001),38.225,yes,,
wall of tile 000102 (room 0x01),door 0x1db2dc (preset 0x0001),38.225,yes,,
wall of tile 000102 (room 0x01),door 0x1db2dc (preset 0x0001),38.225,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1db2dc (preset 0x0001)
wall of tile 000102 (room 0x01),door 0x1db2dc (preset 0x0001),52.215,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1db2dc (preset 0x0001)
wall of tile 014E02 (room 0x01),wall of tile 042930 (room 0x44),23.338,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 014E02 (room 0x01),door 0x1db1dc (preset 0x0000),44.501,no,the line between them touches another wall,door 0x1db1dc (preset 0x0000)
wall of tile 014E02 (room 0x01),door 0x1db1dc (preset 0x0000),44.501,no,the line between them touches another wall,door 0x1db1dc (preset 0x0000)
wall of tile 014E02 (room 0x01),door 0x1db1dc (preset 0x0000),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 014E02 (room 0x01),door 0x1db2dc (preset 0x0001),37.084,yes,,
wall of tile 014E02 (room 0x01),door 0x1db2dc (preset 0x0001),37.084,yes,,
wall of tile 014E02 (room 0x01),door 0x1db2dc (preset 0x0001),37.084,yes,,
wall of tile 014E02 (room 0x01),door 0x1db2dc (preset 0x0001),37.084,yes,,
wall of tile 014E02 (room 0x01),door 0x1db1dc (preset 0x0000),41.668,no,the line between them touches another wall,door 0x1db1dc (preset 0x0000)
wall of tile 014E02 (room 0x01),door 0x1db1dc (preset 0x0000),30.184,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1db1dc (preset 0x0000)
wall of tile 014E02 (room 0x01),door 0x1db1dc (preset 0x0000),20.396,yes,,
wall of tile 014E02 (room 0x01),door 0x1db1dc (preset 0x0000),20.396,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 014E02 (room 0x01),door 0x1db1dc (preset 0x0000),20.396,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 014E02 (room 0x01),door 0x1db1dc (preset 0x0000),35.230,no,the line between them touches another wall,door 0x1db1dc (preset 0x0000)
wall of tile 014E02 (room 0x01),door 0x1db2dc (preset 0x0001),38.225,yes,,
wall of tile 014E02 (room 0x01),door 0x1db2dc (preset 0x0001),38.225,yes,,
wall of tile 014E02 (room 0x01),door 0x1db2dc (preset 0x0001),38.225,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1db2dc (preset 0x0001)
wall of tile 014E02 (room 0x01),door 0x1db2dc (preset 0x0001),52.215,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1db2dc (preset 0x0001)
wall of tile 014F02 (room 0x01),door 0x1db4dc (preset 0x0003),35.230,no,the line between them touches another wall,wall of tile 014F01 (room 0x01)
wall of tile 014F02 (room 0x01),door 0x1db4dc (preset 0x0003),20.396,no,the line between them touches another wall,wall of tile 014F01 (room 0x01)
wall of tile 014F02 (room 0x01),door 0x1db4dc (preset 0x0003),20.396,yes,,
wall of tile 014F02 (room 0x01),door 0x1db4dc (preset 0x0003),31.576,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1db4dc (preset 0x0003)
wall of tile 014F02 (room 0x01),door 0x1db4dc (preset 0x0003),31.576,no,the line between them touches another wall,door 0x1db4dc (preset 0x0003)
wall of tile 014F02 (room 0x01),door 0x1db4dc (preset 0x0003),35.230,no,the line between them touches another wall,door 0x1db4dc (preset 0x0003)
wall of tile 014F02 (room 0x01),door 0x1db5dc (preset 0x0004),52.772,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1db5dc (preset 0x0004)
wall of tile 014F02 (room 0x01),door 0x1db5dc (preset 0x0004),38.982,yes,,
wall of tile 014F02 (room 0x01),door 0x1db5dc (preset 0x0004),38.982,yes,,
wall of tile 014F02 (room 0x01),door 0x1db5dc (preset 0x0004),52.772,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1db5dc (preset 0x0004)
wall of tile 010202 (room 0x01),wall of tile 03E209 (room 0x06),44.501,no,the line between them touches another wall,wall of tile 015201 (room 0x01)
wall of tile 010202 (room 0x01),wall of tile 004508 (room 0x06),58.928,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 010202 (room 0x01),door 0x1db1dc (preset 0x0000),53.483,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 014E02 (room 0x01)
wall of tile 010202 (room 0x01),door 0x1db1dc (preset 0x0000),53.483,no,the line between them touches another wall,door 0x1db1dc (preset 0x0000)
wall of tile 010202 (room 0x01),door 0x1db1dc (preset 0x0000),44.501,no,the line between them touches another wall,wall of tile 014E02 (room 0x01)
wall of tile 010202 (room 0x01),door 0x1db1dc (preset 0x0000),44.501,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 010202 (room 0x01),door 0x1db1dc (preset 0x0000),29.667,no,the line between them touches another wall,wall of tile 014E02 (room 0x01)
wall of tile 010202 (room 0x01),door 0x1db1dc (preset 0x0000),29.667,no,the line between them touches another wall,wall of tile 014E02 (room 0x01)
wall of tile 010202 (room 0x01),door 0x1db2dc (preset 0x0001),47.491,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 014E02 (room 0x01)
wall of tile 010202 (room 0x01),door 0x1db2dc (preset 0x0001),47.491,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 014E02 (room 0x01)
wall of tile 010202 (room 0x01),door 0x1db2dc (preset 0x0001),39.941,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 014E02 (room 0x01)
wall of tile 010202 (room 0x01),door 0x1db2dc (preset 0x0001),39.941,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 014E02 (room 0x01)
wall of tile 010201 (room 0x01),wall of tile 004D09 (room 0x06),44.501,no,the line between them touches another wall,wall of tile 015202 (room 0x01)
wall of tile 010201 (room 0x01),wall of tile 004C09 (room 0x06),58.928,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 010201 (room 0x01),door 0x1db4dc (preset 0x0003),29.667,no,the line between them touches another wall,wall of tile 014F01 (room 0x01)
wall of tile 010201 (room 0x01),door 0x1db4dc (preset 0x0003),29.667,no,the line between them touches another wall,wall of tile 014F01 (room 0x01)
wall of tile 010201 (room 0x01),door 0x1db4dc (preset 0x0003),44.501,no,the line between them touches another wall,wall of tile 014F01 (room 0x01)
wall of tile 010201 (room 0x01),door 0x1db4dc (preset 0x0003),55.036,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 014F01 (room 0x01)
wall of tile 010201 (room 0x01),door 0x1db4dc (preset 0x0003),29.667,no,the line between them touches another wall,wall of tile 014F01 (room 0x01)
wall of tile 010201 (room 0x01),door 0x1db5dc (preset 0x0004),41.668,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 014F01 (room 0x01)
wall of tile 010201 (room 0x01),door 0x1db5dc (preset 0x0004),41.668,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 014F01 (room 0x01)
wall of tile 010201 (room 0x01),door 0x1db5dc (preset 0x0004),48.952,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 014F01 (room 0x01)
wall of tile 010201 (room 0x01),door 0x1db5dc (preset 0x0004),41.668,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 014F01 (room 0x01)
wall of tile 014F01 (room 0x01),wall of tile 00E801 (room 0x01),22.250,no,the line between them touches another wall,wall of tile 014F02 (room 0x01)
wall of tile 014F01 (room 0x01),wall of tile 042930 (room 0x44),49.454,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 014F01 (room 0x01),door 0x1db4dc (preset 0x0003),46.355,no,the line between them touches another wall,door 0x1db4dc (preset 0x0003)
