between,and,width,kept,reason,because_of
wall of tile 1CA800 (room 0x06),wall of tile 1CA701 (room 0x06),26.325,no,the line between them touches another wall,wall of tile 1CA800 (room 0x06)
wall of tile 1CA701 (room 0x06),wall of tile 1CA601 (room 0x06),26.325,no,the line between them touches another wall,wall of tile 1CA601 (room 0x06)
wall of tile 1CA401 (room 0x06),wall of tile 0A3108 (room 0x12),14.625,no,the line between them touches another wall,wall of tile 0A3108 (room 0x12)
wall of tile 002408 (room 0x0b),wall of tile 07EB08 (room 0x0f),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002408 (room 0x0b),wall of tile 07EC09 (room 0x0f),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002408 (room 0x0b),wall of tile 07E109 (room 0x0e),32.703,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002408 (room 0x0b),wall of tile 07E109 (room 0x0e),32.703,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002908 (room 0x0a),wall of tile 07EB08 (room 0x0f),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002908 (room 0x0a),wall of tile 07EC09 (room 0x0f),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002908 (room 0x0a),wall of tile 07DF09 (room 0x0e),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002908 (room 0x0a),wall of tile 07DE08 (room 0x0e),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002908 (room 0x0a),wall of tile 07E109 (room 0x0e),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002908 (room 0x0a),wall of tile 07E109 (room 0x0e),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002908 (room 0x0a),wall of tile 05A00A (room 0x0d),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002908 (room 0x0a),wall of tile 059B09 (room 0x0d),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002608 (room 0x0a),wall of tile 059B09 (room 0x0d),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 004A08 (room 0x0a),wall of tile 059C09 (room 0x0d),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 004A08 (room 0x0a),wall of tile 059B09 (room 0x0d),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 005208 (room 0x0a),wall of tile 059C09 (room 0x0d),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 005208 (room 0x0a),wall of tile 059B09 (room 0x0d),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 005208 (room 0x0a),wall of tile 059C09 (room 0x0d),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 20E300 (room 0x09),wall of tile 211B01 (room 0x09),20.475,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 211B02 (room 0x09),wall of tile 1C8D01 (room 0x08),52.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 211B02 (room 0x09),wall of tile 1C9000 (room 0x08),52.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1C9700 (room 0x08),wall of tile 1C8D01 (room 0x08),52.713,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1C9700 (room 0x08),wall of tile 1C9000 (room 0x08),52.713,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0A1D09 (room 0x0b),wall of tile 009209 (room 0x0b),29.250,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0A1D09 (room 0x0b),wall of tile 07FB0A (room 0x0f),43.483,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0A1D09 (room 0x0b),wall of tile 07F908 (room 0x0f),40.950,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0A1D09 (room 0x0b),wall of tile 07FA09 (room 0x0f),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0A1D09 (room 0x0b),wall of tile 07EC09 (room 0x0f),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0A1D0A (room 0x0b),wall of tile 009209 (room 0x0b),29.250,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0A1D0A (room 0x0b),wall of tile 07FB0A (room 0x0f),43.483,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0A1D0A (room 0x0b),wall of tile 07F908 (room 0x0f),40.950,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0A1D0A (room 0x0b),wall of tile 07FA09 (room 0x0f),14.915,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0A1D0A (room 0x0b),wall of tile 07EC09 (room 0x0f),14.915,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00920A (room 0x0b),wall of tile 07FB0A (room 0x0f),32.175,no,the line between them touches another wall,wall of tile 009209 (room 0x0b)
wall of tile 00920A (room 0x0b),wall of tile 07F908 (room 0x0f),11.700,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00920A (room 0x0b),wall of tile 07FA09 (room 0x0f),2.925,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00920A (room 0x0b),wall of tile 07EC09 (room 0x0f),2.925,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 009209 (room 0x0b),wall of tile 07FB09 (room 0x0f),40.950,no,the line between them touches another wall,wall of tile 009209 (room 0x0b)
wall of tile 009209 (room 0x0b),wall of tile 07E408 (room 0x0f),11.700,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 009209 (room 0x0b),wall of tile 07E608 (room 0x0f),35.100,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 009209 (room 0x0b),wall of tile 07E608 (room 0x0f),35.100,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 009209 (room 0x0b),wall of tile 07E408 (room 0x0f),11.700,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 009209 (room 0x0b),wall of tile 07E608 (room 0x0f),38.025,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 009209 (room 0x0b),wall of tile 07E608 (room 0x0f),35.100,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 009209 (room 0x0b),wall of tile 0A1E08 (room 0x0b),29.250,no,the line between them touches another wall,wall of tile 009209 (room 0x0b)
wall of tile 009209 (room 0x0b),wall of tile 002008 (room 0x0b),29.250,no,the line between them touches another wall,wall of tile 009209 (room 0x0b)
wall of tile 009209 (room 0x0b),wall of tile 07F908 (room 0x0f),11.700,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 009209 (room 0x0b),wall of tile 07FA09 (room 0x0f),2.925,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 009209 (room 0x0b),wall of tile 07EC09 (room 0x0f),14.915,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07FB0A (room 0x0f),wall of tile 07FA09 (room 0x0f),35.100,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07FB0A (room 0x0f),wall of tile 07EC09 (room 0x0f),38.025,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07FB09 (room 0x0f),wall of tile 0A1E08 (room 0x0b),50.324,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 07FB09 (room 0x0f),wall of tile 002008 (room 0x0b),50.324,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 07F908 (room 0x0f),wall of tile 07EC09 (room 0x0f),26.325,no,the line between them touches another wall,wall of tile 07FA09 (room 0x0f)
wall of tile 07EB08 (room 0x0f),wall of tile 07E10A (room 0x0e),29.250,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07EB08 (room 0x0f),wall of tile 07E109 (room 0x0e),29.250,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07EB08 (room 0x0f),wall of tile 07E109 (room 0x0e),29.250,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07EC09 (room 0x0f),wall of tile 07E109 (room 0x0e),29.250,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07EC09 (room 0x0f),wall of tile 07E109 (room 0x0e),29.250,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07ED08 (room 0x0f),wall of tile 07E008 (room 0x0e),29.250,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07ED08 (room 0x0f),wall of tile 07E10A (room 0x0e),29.250,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07ED08 (room 0x0f),wall of tile 07E109 (room 0x0e),29.250,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07E70A (room 0x0f),wall of tile 07DD09 (room 0x0e),40.950,no,the line between them touches another wall,wall of tile 07ED08 (room 0x0f)
wall of tile 07E70A (room 0x0f),wall of tile 07E008 (room 0x0e),29.250,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07E70A (room 0x0f),wall of tile 07E008 (room 0x0e),29.250,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07E70A (room 0x0f),wall of tile 059808 (room 0x0d),55.575,no,the line between them touches another wall,wall of tile 07E709 (room 0x0f)
wall of tile 07E70A (room 0x0f),wall of tile 05A00A (room 0x0d),11.700,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07DF09 (room 0x0e),wall of tile 05A00A (room 0x0d),26.325,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07DF09 (room 0x0e),wall of tile 059B09 (room 0x0d),26.325,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07DE08 (room 0x0e),wall of tile 05A00A (room 0x0d),26.325,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07DE08 (room 0x0e),wall of tile 059B09 (room 0x0d),26.325,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07E008 (room 0x0e),wall of tile 07E709 (room 0x0f),32.702,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07E008 (room 0x0e),wall of tile 05A00A (room 0x0d),26.325,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07E008 (room 0x0e),wall of tile 07E709 (room 0x0f),32.702,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07E008 (room 0x0e),wall of tile 05A00A (room 0x0d),26.325,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07E709 (room 0x0f),wall of tile 07E909 (room 0x0f),43.483,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 07E808 (room 0x0f)
wall of tile 07E709 (room 0x0f),wall of tile 07E808 (room 0x0f),14.625,no,the line between them touches another wall,wall of tile 07E808 (room 0x0f)
wall of tile 07E709 (room 0x0f),wall of tile 059E08 (room 0x0d),11.700,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07E709 (room 0x0f),wall of tile 059D09 (room 0x0d),11.700,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07E709 (room 0x0f),wall of tile 07E909 (room 0x0f),14.625,no,the line between them touches another wall,wall of tile 07E909 (room 0x0f)
wall of tile 07E709 (room 0x0f),wall of tile 059E08 (room 0x0d),11.700,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07E709 (room 0x0f),wall of tile 059D09 (room 0x0d),11.700,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07E709 (room 0x0f),wall of tile 05A00A (room 0x0d),11.700,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07E909 (room 0x0f),wall of tile 07E808 (room 0x0f),40.950,no,the line between them touches another wall,wall of tile 07E808 (room 0x0f)
wall of tile 07F608 (room 0x0f),wall of tile 07F509 (room 0x0f),14.625,no,the line between them touches another wall,wall of tile 07F50A (room 0x0f)
wall of tile 07F308 (room 0x0f),wall of tile 07F509 (room 0x0f),14.625,no,the line between them touches another wall,wall of tile 07F509 (room 0x0f)
wall of tile 07F208 (room 0x0f),wall of tile 07F109 (room 0x0f),14.625,no,the line between them touches another wall,wall of tile 07F109 (room 0x0f)
wall of tile 07F208 (room 0x0f),wall of tile 07F008 (room 0x0f),57.467,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 07F109 (room 0x0f)
wall of tile 07E408 (room 0x0f),wall of tile 07E608 (room 0x0f),26.325,no,the line between them touches another wall,wall of tile 07E608 (room 0x0f)
wall of tile 07E408 (room 0x0f),wall of tile 0A1E08 (room 0x0b),40.950,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07E408 (room 0x0f),wall of tile 002008 (room 0x0b),40.950,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07E508 (room 0x0f),wall of tile 07F109 (room 0x0f),51.831,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 07F008 (room 0x0f)
wall of tile 07E508 (room 0x0f),wall of tile 07F008 (room 0x0f),14.625,no,the line between them touches another wall,wall of tile 07F008 (room 0x0f)
wall of tile 07E508 (room 0x0f),wall of tile 002008 (room 0x0b),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07E608 (room 0x0f),wall of tile 0A1E08 (room 0x0b),38.025,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07E608 (room 0x0f),wall of tile 002008 (room 0x0b),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07E608 (room 0x0f),wall of tile 0A1E08 (room 0x0b),38.025,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07E608 (room 0x0f),wall of tile 002008 (room 0x0b),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 07F109 (room 0x0f),wall of tile 07F008 (room 0x0f),49.725,no,the line between them touches another wall,wall of tile 07F008 (room 0x0f)
wall of tile 07F109 (room 0x0f),wall of tile 07F008 (room 0x0f),55.575,no,the line between them touches another wall,wall of tile 07F109 (room 0x0f)
wall of tile 000A08 (room 0x13),wall of tile 060709 (room 0x0c),57.467,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000A08 (room 0x13),wall of tile 05FA0A (room 0x0c),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000A08 (room 0x13),wall of tile 05FA09 (room 0x0c),30.115,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000E08 (room 0x13),wall of tile 06D709 (room 0x0c),29.250,no,the line between them touches another wall,wall of tile 0A1809 (room 0x13)
wall of tile 000E08 (room 0x13),wall of tile 060709 (room 0x0c),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000E08 (room 0x13),wall of tile 060209 (room 0x0c),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000E08 (room 0x13),wall of tile 06D70A (room 0x0c),40.950,no,the line between them touches another wall,wall of tile 0A180A (room 0x13)
wall of tile 000E08 (room 0x13),wall of tile 060709 (room 0x0c),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000E08 (room 0x13),wall of tile 05FA0A (room 0x0c),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000E08 (room 0x13),wall of tile 05FA09 (room 0x0c),30.115,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0A180A (room 0x13),wall of tile 060709 (room 0x0c),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0A1809 (room 0x13),wall of tile 060709 (room 0x0c),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 060008 (room 0x0c),wall of tile 0A140A (room 0x0c),11.700,no,the line between them touches another wall,wall of tile 0A1509 (room 0x0c)
wall of tile 060008 (room 0x0c),wall of tile 061208 (room 0x0c),20.475,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 060008 (room 0x0c),wall of tile 06130A (room 0x0c),20.475,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 05FF0A (room 0x0c),wall of tile 0A1409 (room 0x0c),11.700,no,the line between them touches another wall,wall of tile 0A150A (room 0x0c)
wall of tile 05FF0A (room 0x0c),wall of tile 06110A (room 0x0c),20.475,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 05FF0A (room 0x0c),wall of tile 06100A (room 0x0c),20.475,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 060408 (room 0x0c),wall of tile 0A150A (room 0x0c),14.625,no,the line between them touches another wall,wall of tile 05FF0A (room 0x0c)
wall of tile 060408 (room 0x0c),wall of tile 0A1409 (room 0x0c),18.729,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 060408 (room 0x0c),wall of tile 06110A (room 0x0c),20.475,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 060408 (room 0x0c),wall of tile 060F09 (room 0x0c),20.475,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 060408 (room 0x0c),wall of tile 06100A (room 0x0c),20.475,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 060408 (room 0x0c),wall of tile 001108 (room 0x13),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0A1509 (room 0x0c),wall of tile 061208 (room 0x0c),8.775,no,the line between them touches another wall,wall of tile 0A140A (room 0x0c)
wall of tile 0A1509 (room 0x0c),wall of tile 06130A (room 0x0c),27.749,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0A1509 (room 0x0c),wall of tile 060308 (room 0x0c),26.325,no,the line between them touches another wall,wall of tile 060008 (room 0x0c)
wall of tile 0A150A (room 0x0c),wall of tile 06110A (room 0x0c),8.775,no,the line between them touches another wall,wall of tile 0A1409 (room 0x0c)
wall of tile 0A150A (room 0x0c),wall of tile 06100A (room 0x0c),17.055,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0A140A (room 0x0c),wall of tile 06130A (room 0x0c),26.325,no,the line between them touches another wall,wall of tile 061208 (room 0x0c)
wall of tile 0A140A (room 0x0c),wall of tile 060308 (room 0x0c),28.808,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0A1409 (room 0x0c),wall of tile 06100A (room 0x0c),14.625,no,the line between them touches another wall,wall of tile 06110A (room 0x0c)
wall of tile 061208 (room 0x0c),wall of tile 060308 (room 0x0c),20.475,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 06130A (room 0x0c),wall of tile 060308 (room 0x0c),20.475,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 06130A (room 0x0c),wall of tile 060509 (room 0x0c),20.475,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 061309 (room 0x0c),wall of tile 060D09 (room 0x0c),18.729,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 060B08 (room 0x0c)
wall of tile 061309 (room 0x0c),wall of tile 060B08 (room 0x0c),14.625,no,the line between them touches another wall,wall of tile 060B08 (room 0x0c)
wall of tile 061309 (room 0x0c),wall of tile 060308 (room 0x0c),20.475,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 061309 (room 0x0c),wall of tile 060509 (room 0x0c),20.475,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 060F09 (room 0x0c),wall of tile 0A1A0A (room 0x13),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 060F09 (room 0x0c),wall of tile 001108 (room 0x13),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 060F09 (room 0x0c),wall of tile 060209 (room 0x0c),20.475,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 060F09 (room 0x0c),wall of tile 0A1A09 (room 0x13),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 060F09 (room 0x0c),wall of tile 001008 (room 0x13),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 060F09 (room 0x0c),wall of tile 001008 (room 0x13),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 06100A (room 0x0c),wall of tile 0A1A0A (room 0x13),40.740,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 06100A (room 0x0c),wall of tile 001108 (room 0x13),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 06100A (room 0x0c),wall of tile 060209 (room 0x0c),20.475,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 075109 (room 0x0c),wall of tile 001008 (room 0x13),29.250,no,the line between them touches another wall,wall of tile 0A1A09 (room 0x13)
wall of tile 07510A (room 0x0c),wall of tile 001108 (room 0x13),38.025,no,the line between them touches another wall,wall of tile 0A1A0A (room 0x13)
wall of tile 001108 (room 0x13),wall of tile 060209 (room 0x0c),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001008 (room 0x13),wall of tile 06160A (room 0x0c),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001008 (room 0x13),wall of tile 06160A (room 0x0c),14.625,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 061509 (room 0x0c),wall of tile 060C08 (room 0x0c),57.467,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 061509 (room 0x0c),wall of tile 060C08 (room 0x0c),55.575,no,the line between them touches another wall,wall of tile 061509 (room 0x0c)
wall of tile 061509 (room 0x0c),wall of tile 060D09 (room 0x0c),20.683,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 060C08 (room 0x0c)
wall of tile 061509 (room 0x0c),wall of tile 060C08 (room 0x0c),14.625,no,the line between them touches another wall,wall of tile 060C08 (room 0x0c)
wall of tile 060D09 (room 0x0c),wall of tile 060C08 (room 0x0c),14.625,no,the line between them touches another wall,wall of tile 060C08 (room 0x0c)
wall of tile 060D09 (room 0x0c),wall of tile 060B08 (room 0x0c),11.700,no,the line between them touches another wall,wall of tile 060B08 (room 0x0c)
wall of tile 1C9F00 (room 0x06),wall of tile 09B602 (room 0x06),26.325,no,the line between them touches another wall,wall of tile 1C9F00 (room 0x06)
wall of tile 1C9E01 (room 0x06),wall of tile 09B602 (room 0x06),26.325,no,the line between them touches another wall,wall of tile 1C9E01 (room 0x06)
wall of tile 1C9100 (room 0x08),wall of tile 1F5E02 (room 0x08),52.650,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1CCC01 (room 0x01),wall of tile 1CCA02 (room 0x01),55.575,no,the line between them touches another wall,wall of tile 1CCB00 (room 0x01)
wall of tile 1F6402 (room 0x08),wall of tile 1F6C02 (room 0x07),49.725,no,the line between them touches another wall,wall of tile 1F6601 (room 0x07)
wall of tile 1F5E01 (room 0x08),wall of tile 1F6602 (room 0x07),46.800,no,the line between them touches another wall,wall of tile 1F6401 (room 0x08)
wall of tile 1F6401 (room 0x08),wall of tile 1F6502 (room 0x07),49.725,no,the line between them touches another wall,wall of tile 1F6602 (room 0x07)
wall of tile 1F6601 (room 0x07),wall of tile 1F6101 (room 0x08),46.800,no,the line between them touches another wall,wall of tile 1F6402 (room 0x08)
wall of tile 1F6C02 (room 0x07),wall of tile 1F6E01 (room 0x07),35.100,no,the line between them touches another wall,wall of tile 1F6E01 (room 0x07)
wall of tile 1F6C02 (room 0x07),wall of tile 1F6201 (room 0x08),58.500,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1F6C02 (room 0x07),wall of tile 1F6201 (room 0x08),58.500,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1F6501 (room 0x07),wall of tile 1F6A01 (room 0x07),11.700,no,the line between them touches another wall,wall of tile 1F6A02 (room 0x07)
wall of tile 1F6502 (room 0x07),wall of tile 1F6702 (room 0x07),35.100,no,the line between them touches another wall,wall of tile 1F6701 (room 0x07)
wall of tile 1F6902 (room 0x07),wall of tile 1F6702 (room 0x07),35.100,no,the line between them touches another wall,wall of tile 1F6702 (room 0x07)
wall of tile 1F6702 (room 0x07),wall of tile 1F6901 (room 0x07),32.175,no,the line between them touches another wall,wall of tile 1F6902 (room 0x07)
wall of tile 1F6702 (room 0x07),wall of tile 1F6901 (room 0x07),47.616,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1F6A01 (room 0x07),wall of tile 1F6D01 (room 0x07),11.700,no,the line between them touches another wall,wall of tile 1F6A01 (room 0x07)
wall of tile 1F6D01 (room 0x07),wall of tile 1F6F01 (room 0x07),14.625,no,the line between them touches another wall,wall of tile 1F6D01 (room 0x07)
