between,and,width,kept,reason,because_of
wall of tile 015018 (room 0x27),wall of tile 00CB1A (room 0x26),33.006,no,the line between them touches another wall,wall of tile 015018 (room 0x27)
wall of tile 015018 (room 0x27),wall of tile 00CE1A (room 0x26),53.267,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 015018 (room 0x27),wall of tile 00CE1A (room 0x26),41.808,no,the line between them touches another wall,wall of tile 00CB1A (room 0x26)
wall of tile 00CB1A (room 0x26),wall of tile 00CF1A (room 0x26),41.808,no,the line between them touches another wall,wall of tile 00CE1A (room 0x26)
wall of tile 00CB19 (room 0x26),wall of tile 00CF19 (room 0x26),41.808,no,the line between them touches another wall,wall of tile 00CE19 (room 0x26)
wall of tile 00CB19 (room 0x26),wall of tile 01A118 (room 0x27),33.006,no,the line between them touches another wall,wall of tile 01A118 (room 0x27)
wall of tile 00CE1A (room 0x26),wall of tile 00C51A (room 0x26),41.808,no,the line between them touches another wall,wall of tile 00CF1A (room 0x26)
wall of tile 00CE19 (room 0x26),wall of tile 00C519 (room 0x26),41.808,no,the line between them touches another wall,wall of tile 00CF19 (room 0x26)
wall of tile 00CE19 (room 0x26),wall of tile 01A118 (room 0x27),53.267,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00CE19 (room 0x26),wall of tile 01A118 (room 0x27),41.808,no,the line between them touches another wall,wall of tile 00CB19 (room 0x26)
wall of tile 00CF1A (room 0x26),wall of tile 00C81A (room 0x26),41.808,no,the line between them touches another wall,wall of tile 00C51A (room 0x26)
wall of tile 00CF19 (room 0x26),wall of tile 00C819 (room 0x26),41.808,no,the line between them touches another wall,wall of tile 00C519 (room 0x26)
wall of tile 00C51A (room 0x26),wall of tile 00C91A (room 0x26),41.808,no,the line between them touches another wall,wall of tile 00C81A (room 0x26)
wall of tile 00C519 (room 0x26),wall of tile 00C919 (room 0x26),41.808,no,the line between them touches another wall,wall of tile 00C819 (room 0x26)
wall of tile 00C81A (room 0x26),wall of tile 00D81A (room 0x26),39.608,no,the line between them touches another wall,wall of tile 00C91A (room 0x26)
wall of tile 00C819 (room 0x26),wall of tile 00D819 (room 0x26),39.608,no,the line between them touches another wall,wall of tile 00C919 (room 0x26)
wall of tile 00C91A (room 0x26),wall of tile 00DB1A (room 0x26),41.808,no,the line between them touches another wall,wall of tile 00D81A (room 0x26)
wall of tile 00C919 (room 0x26),wall of tile 00DB19 (room 0x26),41.808,no,the line between them touches another wall,wall of tile 00D819 (room 0x26)
wall of tile 00D81A (room 0x26),wall of tile 00DC1A (room 0x26),41.808,no,the line between them touches another wall,wall of tile 00DB1A (room 0x26)
wall of tile 00D819 (room 0x26),wall of tile 00DC19 (room 0x26),41.808,no,the line between them touches another wall,wall of tile 00DB19 (room 0x26)
wall of tile 00DB1A (room 0x26),wall of tile 00BB1A (room 0x26),41.808,no,the line between them touches another wall,wall of tile 00DC1A (room 0x26)
wall of tile 00DB19 (room 0x26),wall of tile 00BB19 (room 0x26),41.808,no,the line between them touches another wall,wall of tile 00DC19 (room 0x26)
wall of tile 00DC1A (room 0x26),wall of tile 00BE1A (room 0x26),41.808,no,the line between them touches another wall,wall of tile 00BB1A (room 0x26)
wall of tile 00DC19 (room 0x26),wall of tile 00BE19 (room 0x26),41.808,no,the line between them touches another wall,wall of tile 00BB19 (room 0x26)
wall of tile 00BB1A (room 0x26),wall of tile 00BF1A (room 0x26),41.808,no,the line between them touches another wall,wall of tile 00BE1A (room 0x26)
wall of tile 00BB19 (room 0x26),wall of tile 00BF19 (room 0x26),41.808,no,the line between them touches another wall,wall of tile 00BE19 (room 0x26)
wall of tile 00BE1A (room 0x26),wall of tile 00B31A (room 0x26),39.608,no,the line between them touches another wall,wall of tile 00BF1A (room 0x26)
wall of tile 00BE19 (room 0x26),wall of tile 00B319 (room 0x26),39.608,no,the line between them touches another wall,wall of tile 00BF19 (room 0x26)
wall of tile 00BF1A (room 0x26),wall of tile 00B71A (room 0x26),41.808,no,the line between them touches another wall,wall of tile 00B31A (room 0x26)
wall of tile 00BF19 (room 0x26),wall of tile 00B719 (room 0x26),41.808,no,the line between them touches another wall,wall of tile 00B319 (room 0x26)
wall of tile 00B31A (room 0x26),wall of tile 00B81A (room 0x26),41.808,no,the line between them touches another wall,wall of tile 00B71A (room 0x26)
wall of tile 00B319 (room 0x26),wall of tile 00B819 (room 0x26),41.808,no,the line between them touches another wall,wall of tile 00B719 (room 0x26)
wall of tile 00B71A (room 0x26),wall of tile 00B91A (room 0x26),41.808,no,the line between them touches another wall,wall of tile 00B81A (room 0x26)
wall of tile 00B719 (room 0x26),wall of tile 00B919 (room 0x26),41.808,no,the line between them touches another wall,wall of tile 00B819 (room 0x26)
wall of tile 00B81A (room 0x26),wall of tile 00001A (room 0x25),41.808,no,the line between them touches another wall,wall of tile 00B91A (room 0x26)
wall of tile 00B819 (room 0x26),wall of tile 00E919 (room 0x25),41.808,no,the line between them touches another wall,wall of tile 00B919 (room 0x26)
wall of tile 00011A (room 0x24),wall of tile 014E1A (room 0x24),24.205,no,the line between them touches another wall,wall of tile 014E1A (room 0x24)
wall of tile 01021A (room 0x24),wall of tile 01521A (room 0x24),48.409,no,the line between them touches another wall,wall of tile 015219 (room 0x24)
wall of tile 010219 (room 0x24),wall of tile 01521A (room 0x24),48.409,no,the line between them touches another wall,wall of tile 01521A (room 0x24)
wall of tile 014F19 (room 0x24),wall of tile 00E819 (room 0x24),24.205,no,the line between them touches another wall,wall of tile 014F1A (room 0x24)
wall of tile 26CB01 (room 0x0f),wall of tile 1DE302 (room 0x0f),57.211,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 26CB01 (room 0x0f),wall of tile 1DDF01 (room 0x0f),41.808,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 26CB01 (room 0x0f),wall of tile 1DDF01 (room 0x0f),57.211,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 26CB01 (room 0x0f),wall of tile 1DC701 (room 0x0f),57.211,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 26CB01 (room 0x0f),door 0x1e1520 (preset 0x0006),17.603,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 26CB01 (room 0x0f),door 0x1e1520 (preset 0x0006),17.603,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 26CB01 (room 0x0f),door 0x1e1520 (preset 0x0006),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 016619 (room 0x27)
wall of tile 26CB01 (room 0x0f),door 0x1e1520 (preset 0x0006),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1e1520 (preset 0x0006)
wall of tile 26CB02 (room 0x0f),wall of tile 1DDC01 (room 0x0f),57.211,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 26CB02 (room 0x0f),wall of tile 1DDF02 (room 0x0f),57.211,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 26CB02 (room 0x0f),wall of tile 1DDF01 (room 0x0f),41.808,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 26CB02 (room 0x0f),wall of tile 1DC802 (room 0x0f),57.211,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 26CB02 (room 0x0f),door 0x1e1520 (preset 0x0006),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 26CB02 (room 0x0f),door 0x1e1520 (preset 0x0006),17.603,no,the line between them touches another wall,door 0x1e1520 (preset 0x0006)
wall of tile 26CB02 (room 0x0f),door 0x1e1520 (preset 0x0006),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1e1520 (preset 0x0006)
wall of tile 1DD201 (room 0x0f),wall of tile 1DC201 (room 0x0f),43.343,no,the line between them touches another wall,wall of tile 1DC301 (room 0x0f)
wall of tile 1DD201 (room 0x0f),wall of tile 1DE302 (room 0x0f),53.215,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DD201 (room 0x0f),wall of tile 1DDF01 (room 0x0f),53.215,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DD201 (room 0x0f),wall of tile 1DC701 (room 0x0f),53.215,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DD201 (room 0x0f),door 0x1e1520 (preset 0x0006),53.267,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 26CB01 (room 0x0f)
wall of tile 1DD201 (room 0x0f),door 0x1e1520 (preset 0x0006),53.267,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 26CB01 (room 0x0f)
wall of tile 1DD202 (room 0x0f),wall of tile 1DC202 (room 0x0f),43.343,no,the line between them touches another wall,wall of tile 1DC302 (room 0x0f)
wall of tile 1DD202 (room 0x0f),wall of tile 1DDC01 (room 0x0f),53.215,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DD202 (room 0x0f),wall of tile 1DDF02 (room 0x0f),53.215,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DD202 (room 0x0f),wall of tile 1DC802 (room 0x0f),53.215,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DD202 (room 0x0f),door 0x1e1520 (preset 0x0006),53.267,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 26CB02 (room 0x0f)
wall of tile 1DD202 (room 0x0f),door 0x1e1520 (preset 0x0006),53.267,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DD202 (room 0x0f),door 0x1e1520 (preset 0x0006),53.267,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 26CB02 (room 0x0f)
wall of tile 1DC301 (room 0x0f),wall of tile 1DBF01 (room 0x0f),44.555,no,the line between them touches another wall,wall of tile 1DC201 (room 0x0f)
wall of tile 1DC301 (room 0x0f),wall of tile 1DE302 (room 0x0f),52.303,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DC301 (room 0x0f),wall of tile 1DDF01 (room 0x0f),41.808,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DC301 (room 0x0f),wall of tile 1DDF01 (room 0x0f),59.126,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DC301 (room 0x0f),wall of tile 1DC701 (room 0x0f),52.303,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DC302 (room 0x0f),wall of tile 1DBF02 (room 0x0f),44.555,no,the line between them touches another wall,wall of tile 1DC202 (room 0x0f)
wall of tile 1DC302 (room 0x0f),wall of tile 1DDC01 (room 0x0f),52.303,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DC302 (room 0x0f),wall of tile 1DDF02 (room 0x0f),59.126,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DC302 (room 0x0f),wall of tile 1DDF01 (room 0x0f),41.808,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DC302 (room 0x0f),wall of tile 1DC802 (room 0x0f),52.303,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DC201 (room 0x0f),wall of tile 1DE302 (room 0x0f),52.303,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DC201 (room 0x0f),wall of tile 1DC701 (room 0x0f),52.303,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DC202 (room 0x0f),wall of tile 1DDC01 (room 0x0f),52.303,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DC202 (room 0x0f),wall of tile 1DC802 (room 0x0f),52.303,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DBF01 (room 0x0f),wall of tile 03C900 (room 0x0f),57.211,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 1DC701 (room 0x0f)
wall of tile 1DBF01 (room 0x0f),wall of tile 1DE302 (room 0x0f),53.041,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 1DBF01 (room 0x0f),wall of tile 1DE302 (room 0x0f),57.211,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 1DBF01 (room 0x0f),wall of tile 1DC701 (room 0x0f),53.041,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 1DC702 (room 0x0f)
wall of tile 1DBF02 (room 0x0f),wall of tile 1DDC01 (room 0x0f),53.041,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 1DBF02 (room 0x0f),wall of tile 1DDC02 (room 0x0f),57.211,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 1DBF02 (room 0x0f),wall of tile 1DC802 (room 0x0f),53.041,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 1DC801 (room 0x0f)
wall of tile 1DBF02 (room 0x0f),wall of tile 03D100 (room 0x0f),57.211,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 1DC802 (room 0x0f)
wall of tile 1DC702 (room 0x0f),wall of tile 03C900 (room 0x0f),57.211,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 1DC701 (room 0x0f)
wall of tile 1DC702 (room 0x0f),wall of tile 1DE302 (room 0x0f),53.041,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 1DC702 (room 0x0f),wall of tile 1DE302 (room 0x0f),57.211,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 1DC702 (room 0x0f),wall of tile 1DDF01 (room 0x0f),53.041,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 1DC702 (room 0x0f),wall of tile 1DC701 (room 0x0f),53.041,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 1DC701 (room 0x0f)
wall of tile 1DC702 (room 0x0f),door 0x1e1520 (preset 0x0006),53.267,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DC702 (room 0x0f),door 0x1e1520 (preset 0x0006),53.267,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 114600 (room 0x05),wall of tile 27F400 (room 0x18),7.467,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 114600 (room 0x05),wall of tile 27F400 (room 0x18),7.467,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 114600 (room 0x05),wall of tile 268902 (room 0x18),8.195,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 114600 (room 0x05),generic 0x1ddf68 (preset 0x2745),9.833,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 114600 (room 0x05),generic 0x1ddf68 (preset 0x2745),9.832,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 114600 (room 0x05),generic 0x1ddf68 (preset 0x2745),9.832,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 114600 (room 0x05),generic 0x1ddf68 (preset 0x2745),36.268,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 115B00 (room 0x05),wall of tile 280901 (room 0x05),23.659,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 115B00 (room 0x05),wall of tile 27F301 (room 0x18),24.305,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 115B00 (room 0x05),wall of tile 27F400 (room 0x18),15.503,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 115B00 (room 0x05),wall of tile 27F400 (room 0x18),15.503,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 115B00 (room 0x05),door 0x1e0e10 (preset 0x0027),23.086,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 31AD00 (room 0x05)
wall of tile 115B00 (room 0x05),door 0x1e0e10 (preset 0x0027),22.961,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 115B00 (room 0x05),door 0x1e0e10 (preset 0x0027),22.961,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 115B00 (room 0x05),door 0x1e0e10 (preset 0x0027),24.358,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31AD00 (room 0x05),wall of tile 27F301 (room 0x18),6.947,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31AD00 (room 0x05),wall of tile 27F400 (room 0x18),14.752,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31AD00 (room 0x05),door 0x1e0e10 (preset 0x0027),2.130,no,the line between them touches another wall,door 0x1e0e10 (preset 0x0027)
wall of tile 31AD00 (room 0x05),door 0x1e0e10 (preset 0x0027),0.037,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31AD00 (room 0x05),door 0x1e0e10 (preset 0x0027),7.079,no,the line between them touches another wall,door 0x1e0e10 (preset 0x0027)
wall of tile 280901 (room 0x05),wall of tile 27F400 (room 0x18),7.832,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 280901 (room 0x05),door 0x1e0e10 (preset 0x0027),2.161,no,the line between them touches another wall,door 0x1e0e10 (preset 0x0027)
wall of tile 280901 (room 0x05),door 0x1e0e10 (preset 0x0027),0.736,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 280901 (room 0x05),door 0x1e0e10 (preset 0x0027),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 280901 (room 0x05),door 0x1e0e10 (preset 0x0027),0.160,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 280902 (room 0x05),wall of tile 27F500 (room 0x18),8.923,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 280902 (room 0x05),wall of tile 113E00 (room 0x05),25.022,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 280902 (room 0x05),door 0x1e0e10 (preset 0x0027),0.013,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 280902 (room 0x05),door 0x1e0e10 (preset 0x0027),0.439,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 280902 (room 0x05),door 0x1e0e10 (preset 0x0027),1.198,no,the line between them touches another wall,door 0x1e0e10 (preset 0x0027)
wall of tile 280902 (room 0x05),door 0x1e0e10 (preset 0x0027),0.209,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27F301 (room 0x18),door 0x1e0e10 (preset 0x0027),9.081,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27F301 (room 0x18),door 0x1e0e10 (preset 0x0027),6.918,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27F301 (room 0x18),door 0x1e0e10 (preset 0x0027),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27F302 (room 0x18),wall of tile 31AC00 (room 0x05),7.708,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27F302 (room 0x18),wall of tile 113E00 (room 0x05),25.089,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27F302 (room 0x18),door 0x1e0e10 (preset 0x0027),0.013,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27F302 (room 0x18),door 0x1e0e10 (preset 0x0027),1.958,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27F302 (room 0x18),door 0x1e0e10 (preset 0x0027),9.031,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27F400 (room 0x18),wall of tile 114500 (room 0x05),18.020,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27F400 (room 0x18),generic 0x1ddf68 (preset 0x2745),2.001,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1ddf68 (preset 0x2745)
wall of tile 27F400 (room 0x18),generic 0x1ddf68 (preset 0x2745),1.999,yes,,
wall of tile 27F400 (room 0x18),generic 0x1ddf68 (preset 0x2745),1.999,yes,,
wall of tile 27F400 (room 0x18),generic 0x1ddf68 (preset 0x2745),28.293,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1ddf68 (preset 0x2745)
wall of tile 27F400 (room 0x18),door 0x1e0e10 (preset 0x0027),16.912,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27F400 (room 0x18),door 0x1e0e10 (preset 0x0027),14.750,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27F400 (room 0x18),door 0x1e0e10 (preset 0x0027),7.672,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27F400 (room 0x18),door 0x1e0e10 (preset 0x0027),7.672,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 268902 (room 0x18),wall of tile 114300 (room 0x05),8.528,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 268902 (room 0x18),wall of tile 114500 (room 0x05),18.020,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27F500 (room 0x18),wall of tile 31AC00 (room 0x05),14.745,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27F500 (room 0x18),wall of tile 113E00 (room 0x05),14.745,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27F500 (room 0x18),wall of tile 114300 (room 0x05),9.313,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27F500 (room 0x18),generic 0x1dd4c8 (preset 0x2729),50.534,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27F500 (room 0x18),generic 0x1dd4c8 (preset 0x2729),50.529,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27F500 (room 0x18),generic 0x1dd4c8 (preset 0x2729),50.529,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27F500 (room 0x18),door 0x1e0e10 (preset 0x0027),8.714,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27F500 (room 0x18),door 0x1e0e10 (preset 0x0027),10.877,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27F500 (room 0x18),door 0x1e0e10 (preset 0x0027),17.952,no,the line between them touches another wall,door 0x1e0e10 (preset 0x0027)
wall of tile 27F500 (room 0x18),door 0x1e0e10 (preset 0x0027),8.712,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 27F302 (room 0x18)
wall of tile 27F500 (room 0x18),wall of tile 113E00 (room 0x05),15.108,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27F500 (room 0x18),wall of tile 114300 (room 0x05),8.528,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27F500 (room 0x18),wall of tile 114500 (room 0x05),18.402,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31AC00 (room 0x05),door 0x1e0e10 (preset 0x0027),5.750,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31AC00 (room 0x05),door 0x1e0e10 (preset 0x0027),1.198,no,the line between them touches another wall,door 0x1e0e10 (preset 0x0027)
wall of tile 31AC00 (room 0x05),door 0x1e0e10 (preset 0x0027),7.917,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 113E00 (room 0x05),generic 0x1dd4c8 (preset 0x2729),35.747,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1dd4c8 (preset 0x2729)
