between,and,width,kept,reason,because_of
wall of tile 017339 (room 0x40),glass 0x1d4448 (preset 0x2716),50.539,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 017339 (room 0x40),glass 0x1d4448 (preset 0x2716),50.539,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 062A18 (room 0x37),wall of tile 018910 (room 0x2f),17.759,no,the line between them touches another wall,wall of tile 015E19 (room 0x37)
wall of tile 062A18 (room 0x37),wall of tile 00A418 (room 0x37),17.759,no,the line between them touches another wall,wall of tile 015E19 (room 0x37)
wall of tile 062A18 (room 0x37),glass 0x1d43c8 (preset 0x271b),7.892,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 015E19 (room 0x37)
wall of tile 062A18 (room 0x37),glass 0x1d43c8 (preset 0x271b),7.892,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 015E19 (room 0x37)
wall of tile 062A18 (room 0x37),glass 0x1d43c8 (preset 0x271b),7.892,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 015E19 (room 0x37)
wall of tile 062A18 (room 0x37),glass 0x1d4448 (preset 0x2716),7.892,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 062A18 (room 0x37),glass 0x1d4448 (preset 0x2716),7.892,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 062A18 (room 0x37),glass 0x1d4448 (preset 0x2716),7.892,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01723A (room 0x40),wall of tile 018910 (room 0x2f),17.759,no,the line between them touches another wall,wall of tile 020811 (room 0x2f)
wall of tile 01723A (room 0x40),wall of tile 00A418 (room 0x37),17.759,no,the line between them touches another wall,wall of tile 020811 (room 0x2f)
wall of tile 01723A (room 0x40),glass 0x1d43c8 (preset 0x271b),7.892,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01723A (room 0x40),glass 0x1d43c8 (preset 0x271b),7.892,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01723A (room 0x40),glass 0x1d43c8 (preset 0x271b),7.892,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01723A (room 0x40),glass 0x1d4448 (preset 0x2716),7.892,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 020811 (room 0x2f)
wall of tile 01723A (room 0x40),glass 0x1d4448 (preset 0x2716),7.892,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 020811 (room 0x2f)
wall of tile 01723A (room 0x40),glass 0x1d4448 (preset 0x2716),7.892,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 020811 (room 0x2f)
wall of tile 020811 (room 0x2f),glass 0x1d43c8 (preset 0x271b),0.000,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 020811 (room 0x2f),glass 0x1d43c8 (preset 0x271b),0.000,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 020811 (room 0x2f),glass 0x1d43c8 (preset 0x271b),0.000,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 020811 (room 0x2f),glass 0x1d4448 (preset 0x2716),0.000,yes,,
wall of tile 020811 (room 0x2f),glass 0x1d4448 (preset 0x2716),0.000,yes,,
wall of tile 020811 (room 0x2f),glass 0x1d4448 (preset 0x2716),0.000,yes,,
wall of tile 020812 (room 0x2f),glass 0x1d43c8 (preset 0x271b),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 020812 (room 0x2f),glass 0x1d4448 (preset 0x2716),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 018910 (room 0x2f),glass 0x1d43c8 (preset 0x271b),9.867,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 018910 (room 0x2f),glass 0x1d43c8 (preset 0x271b),9.867,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 018910 (room 0x2f),glass 0x1d43c8 (preset 0x271b),9.867,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 018910 (room 0x2f),glass 0x1d4448 (preset 0x2716),9.867,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 020811 (room 0x2f)
wall of tile 018910 (room 0x2f),glass 0x1d4448 (preset 0x2716),9.867,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 020811 (room 0x2f)
wall of tile 018910 (room 0x2f),glass 0x1d4448 (preset 0x2716),9.867,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 020811 (room 0x2f)
wall of tile 018910 (room 0x2f),wall of tile 009C18 (room 0x37),59.131,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 018910 (room 0x2f),wall of tile 009F18 (room 0x37),53.277,no,the line between them touches another wall,wall of tile 018410 (room 0x2f)
wall of tile 018910 (room 0x2f),wall of tile 062918 (room 0x37),17.759,no,the line between them touches another wall,wall of tile 020812 (room 0x2f)
wall of tile 018910 (room 0x2f),wall of tile 018110 (room 0x2f),59.131,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 018410 (room 0x2f)
wall of tile 018910 (room 0x2f),wall of tile 017138 (room 0x40),17.759,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 018910 (room 0x2f),wall of tile 018410 (room 0x2f),53.277,no,the line between them touches another wall,wall of tile 018410 (room 0x2f)
wall of tile 018910 (room 0x2f),glass 0x1d43c8 (preset 0x271b),9.866,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 018910 (room 0x2f),glass 0x1d43c8 (preset 0x271b),9.866,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 018910 (room 0x2f),glass 0x1d43c8 (preset 0x271b),9.866,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 018910 (room 0x2f),glass 0x1d4448 (preset 0x2716),9.866,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 018910 (room 0x2f),glass 0x1d4448 (preset 0x2716),9.866,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 018910 (room 0x2f),glass 0x1d4448 (preset 0x2716),9.866,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 04D411 (room 0x2f),wall of tile 050511 (room 0x32),36.704,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 04D411 (room 0x2f),wall of tile 04D310 (room 0x30),21.705,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 04D411 (room 0x2f),door 0x1d38c8 (preset 0x0084),48.094,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 04D411 (room 0x2f),door 0x1d38c8 (preset 0x0084),36.704,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 04D411 (room 0x2f),door 0x1d38c8 (preset 0x0084),36.704,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 04D411 (room 0x2f),door 0x1d38c8 (preset 0x0084),36.704,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 04D012 (room 0x2f),wall of tile 04D310 (room 0x30),21.705,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 04D012 (room 0x2f),door 0x1d39c8 (preset 0x0085),21.705,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 04D012 (room 0x2f),door 0x1d39c8 (preset 0x0085),21.705,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 04D012 (room 0x2f),door 0x1d39c8 (preset 0x0085),8.386,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 04D012 (room 0x2f),door 0x1d39c8 (preset 0x0085),8.386,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050312 (room 0x2f),door 0x1d39c8 (preset 0x0085),0.000,no,the line between them touches another wall,door 0x1d39c8 (preset 0x0085)
wall of tile 050312 (room 0x2f),door 0x1d39c8 (preset 0x0085),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050312 (room 0x2f),door 0x1d39c8 (preset 0x0085),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050311 (room 0x2f),wall of tile 018702 (room 0x01),35.518,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050311 (room 0x2f),wall of tile 018702 (room 0x01),35.518,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050311 (room 0x2f),wall of tile 1AF408 (room 0x0d),55.038,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050311 (room 0x2f),wall of tile 110F08 (room 0x0d),55.038,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050311 (room 0x2f),door 0x1d39c8 (preset 0x0085),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 04E411 (room 0x30)
wall of tile 050311 (room 0x2f),door 0x1d39c8 (preset 0x0085),0.000,yes,,
wall of tile 050311 (room 0x2f),door 0x1d39c8 (preset 0x0085),0.000,yes,,
wall of tile 050311 (room 0x2f),door 0x1d39c8 (preset 0x0085),0.000,yes,,
wall of tile 04E511 (room 0x2f),wall of tile 018502 (room 0x01),17.759,no,the line between them touches another wall,wall of tile 017610 (room 0x2f)
wall of tile 04E511 (room 0x2f),wall of tile 018702 (room 0x01),35.518,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 04E511 (room 0x2f),wall of tile 018702 (room 0x01),38.109,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 04E511 (room 0x2f),wall of tile 1AF408 (room 0x0d),53.277,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 04E511 (room 0x2f),wall of tile 110F08 (room 0x0d),53.277,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 04E511 (room 0x2f),wall of tile 110D09 (room 0x0d),17.759,no,the line between them touches another wall,wall of tile 017610 (room 0x2f)
wall of tile 04E511 (room 0x2f),wall of tile 04E411 (room 0x30),21.705,no,the line between them touches another wall,wall of tile 050311 (room 0x2f)
wall of tile 04E511 (room 0x2f),door 0x1d23c8 (preset 0x007a),17.759,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 017610 (room 0x2f)
wall of tile 04E511 (room 0x2f),door 0x1d23c8 (preset 0x007a),4.440,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 017610 (room 0x2f)
wall of tile 04E511 (room 0x2f),door 0x1d23c8 (preset 0x007a),4.440,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 017610 (room 0x2f)
wall of tile 04E511 (room 0x2f),door 0x1d23c8 (preset 0x007a),17.759,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 017610 (room 0x2f)
wall of tile 04E511 (room 0x2f),door 0x1d25c8 (preset 0x012b),31.078,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 04E511 (room 0x2f),door 0x1d25c8 (preset 0x012b),17.759,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 04E511 (room 0x2f),door 0x1d25c8 (preset 0x012b),17.759,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 04E511 (room 0x2f),door 0x1d25c8 (preset 0x012b),31.078,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 04E511 (room 0x2f),door 0x1d39c8 (preset 0x0085),21.705,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 04E411 (room 0x30)
wall of tile 04E511 (room 0x2f),door 0x1d39c8 (preset 0x0085),8.386,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 050311 (room 0x2f)
wall of tile 04E511 (room 0x2f),door 0x1d39c8 (preset 0x0085),8.386,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 050311 (room 0x2f)
wall of tile 04E511 (room 0x2f),door 0x1d39c8 (preset 0x0085),8.386,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 050311 (room 0x2f)
wall of tile 04E511 (room 0x2f),wall of tile 017410 (room 0x2f),27.625,no,the line between them touches another wall,wall of tile 017410 (room 0x2f)
wall of tile 04E511 (room 0x2f),wall of tile 018501 (room 0x01),17.759,no,the line between them touches another wall,wall of tile 017510 (room 0x2f)
wall of tile 04E511 (room 0x2f),wall of tile 018702 (room 0x01),35.518,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 04E511 (room 0x2f),wall of tile 018600 (room 0x01),35.518,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 04E511 (room 0x2f),wall of tile 018600 (room 0x01),35.518,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 04E511 (room 0x2f),wall of tile 110E08 (room 0x0d),53.277,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 04E511 (room 0x2f),wall of tile 110F08 (room 0x0d),53.277,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 04E511 (room 0x2f),wall of tile 110D0A (room 0x0d),17.759,no,the line between them touches another wall,wall of tile 017510 (room 0x2f)
wall of tile 04E511 (room 0x2f),wall of tile 008F18 (room 0x37),27.625,no,the line between them touches another wall,wall of tile 017410 (room 0x2f)
wall of tile 04E511 (room 0x2f),wall of tile 008B18 (room 0x37),37.698,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 04E511 (room 0x2f),wall of tile 017010 (room 0x2f),37.698,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 017410 (room 0x2f)
wall of tile 04E511 (room 0x2f),generic 0x1cd76c (preset 0x2733),19.732,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1cd76c (preset 0x2733)
wall of tile 04E511 (room 0x2f),generic 0x1cd76c (preset 0x2733),17.837,yes,,
wall of tile 04E511 (room 0x2f),generic 0x1cd76c (preset 0x2733),17.837,yes,,
wall of tile 04E511 (room 0x2f),generic 0x1cd76c (preset 0x2733),17.837,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1cd76c (preset 0x2733)
wall of tile 04E511 (room 0x2f),door 0x1d23c8 (preset 0x007a),4.440,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 017510 (room 0x2f)
wall of tile 04E511 (room 0x2f),door 0x1d23c8 (preset 0x007a),4.440,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 017510 (room 0x2f)
wall of tile 04E511 (room 0x2f),door 0x1d23c8 (preset 0x007a),4.440,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 017510 (room 0x2f)
wall of tile 04E511 (room 0x2f),door 0x1d23c8 (preset 0x007a),17.759,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 017510 (room 0x2f)
wall of tile 04E511 (room 0x2f),door 0x1d25c8 (preset 0x012b),17.759,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 04E511 (room 0x2f),door 0x1d25c8 (preset 0x012b),17.759,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 04E511 (room 0x2f),door 0x1d25c8 (preset 0x012b),17.759,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 04E511 (room 0x2f),door 0x1d25c8 (preset 0x012b),31.078,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 017410 (room 0x2f),wall of tile 008B18 (room 0x37),59.131,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 017410 (room 0x2f),wall of tile 008B18 (room 0x37),25.652,no,the line between them touches another wall,wall of tile 017410 (room 0x2f)
wall of tile 017410 (room 0x2f),wall of tile 017010 (room 0x2f),59.131,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 017410 (room 0x2f),wall of tile 017010 (room 0x2f),25.652,no,the line between them touches another wall,wall of tile 017410 (room 0x2f)
wall of tile 017410 (room 0x2f),wall of tile 009319 (room 0x37),27.625,no,the line between them touches another wall,wall of tile 017410 (room 0x2f)
wall of tile 017410 (room 0x2f),wall of tile 008B18 (room 0x37),53.277,no,the line between them touches another wall,wall of tile 017010 (room 0x2f)
wall of tile 017410 (room 0x2f),wall of tile 017010 (room 0x2f),53.277,no,the line between them touches another wall,wall of tile 017010 (room 0x2f)
wall of tile 017510 (room 0x2f),wall of tile 018702 (room 0x01),17.759,no,the line between them touches another wall,wall of tile 018501 (room 0x01)
wall of tile 017510 (room 0x2f),wall of tile 018600 (room 0x01),39.710,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 017510 (room 0x2f),wall of tile 110F08 (room 0x0d),35.518,no,the line between them touches another wall,wall of tile 018702 (room 0x01)
wall of tile 017510 (room 0x2f),door 0x1d23c8 (preset 0x007a),0.000,yes,,
wall of tile 017510 (room 0x2f),door 0x1d23c8 (preset 0x007a),0.000,yes,,
wall of tile 017510 (room 0x2f),door 0x1d23c8 (preset 0x007a),0.000,yes,,
wall of tile 017510 (room 0x2f),door 0x1d23c8 (preset 0x007a),0.000,yes,,
wall of tile 017510 (room 0x2f),door 0x1d25c8 (preset 0x012b),0.000,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 017510 (room 0x2f),door 0x1d25c8 (preset 0x012b),0.000,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 017510 (room 0x2f),door 0x1d25c8 (preset 0x012b),0.000,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 017510 (room 0x2f),door 0x1d25c8 (preset 0x012b),13.319,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 018502 (room 0x01),wall of tile 1AF408 (room 0x0d),56.159,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 018502 (room 0x01),wall of tile 110F08 (room 0x0d),17.759,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 018502 (room 0x01),wall of tile 009319 (room 0x37),17.759,no,the line between them touches another wall,wall of tile 017610 (room 0x2f)
wall of tile 018502 (room 0x01),door 0x1d23c8 (preset 0x007a),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 017610 (room 0x2f)
wall of tile 018502 (room 0x01),door 0x1d23c8 (preset 0x007a),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 017610 (room 0x2f)
wall of tile 018502 (room 0x01),door 0x1d23c8 (preset 0x007a),13.319,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 017610 (room 0x2f)
wall of tile 018502 (room 0x01),door 0x1d23c8 (preset 0x007a),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 017610 (room 0x2f)
wall of tile 018502 (room 0x01),door 0x1d25c8 (preset 0x012b),0.000,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 018502 (room 0x01),door 0x1d25c8 (preset 0x012b),0.000,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 018502 (room 0x01),door 0x1d25c8 (preset 0x012b),0.000,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 018502 (room 0x01),door 0x1d25c8 (preset 0x012b),0.000,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 018501 (room 0x01),wall of tile 018600 (room 0x01),35.518,no,the line between them touches another wall,wall of tile 018702 (room 0x01)
wall of tile 018501 (room 0x01),wall of tile 110E08 (room 0x0d),58.034,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 018501 (room 0x01),wall of tile 110F08 (room 0x0d),17.759,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 018501 (room 0x01),wall of tile 009319 (room 0x37),17.759,no,the line between them touches another wall,wall of tile 017510 (room 0x2f)
wall of tile 018501 (room 0x01),door 0x1d23c8 (preset 0x007a),13.319,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 017510 (room 0x2f)
wall of tile 018501 (room 0x01),door 0x1d23c8 (preset 0x007a),13.319,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 017510 (room 0x2f)
wall of tile 018501 (room 0x01),door 0x1d23c8 (preset 0x007a),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 017510 (room 0x2f)
wall of tile 018501 (room 0x01),door 0x1d23c8 (preset 0x007a),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 017510 (room 0x2f)
wall of tile 018501 (room 0x01),door 0x1d25c8 (preset 0x012b),0.000,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 018501 (room 0x01),door 0x1d25c8 (preset 0x012b),0.000,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 018501 (room 0x01),door 0x1d25c8 (preset 0x012b),0.000,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 018501 (room 0x01),door 0x1d25c8 (preset 0x012b),0.000,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 017610 (room 0x2f),wall of tile 018702 (room 0x01),17.759,no,the line between them touches another wall,wall of tile 018502 (room 0x01)
wall of tile 017610 (room 0x2f),wall of tile 110F08 (room 0x0d),35.518,no,the line between them touches another wall,wall of tile 018702 (room 0x01)
wall of tile 017610 (room 0x2f),door 0x1d23c8 (preset 0x007a),0.000,yes,,
wall of tile 017610 (room 0x2f),door 0x1d23c8 (preset 0x007a),0.000,yes,,
wall of tile 017610 (room 0x2f),door 0x1d23c8 (preset 0x007a),0.000,yes,,
wall of tile 017610 (room 0x2f),door 0x1d23c8 (preset 0x007a),0.000,yes,,
wall of tile 017610 (room 0x2f),door 0x1d25c8 (preset 0x012b),13.319,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 017610 (room 0x2f),door 0x1d25c8 (preset 0x012b),0.000,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 017610 (room 0x2f),door 0x1d25c8 (preset 0x012b),0.000,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 017610 (room 0x2f),door 0x1d25c8 (preset 0x012b),13.319,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 018702 (room 0x01),wall of tile 018600 (room 0x01),45.384,no,the line between them touches another wall,wall of tile 018600 (room 0x01)
wall of tile 018702 (room 0x01),wall of tile 110E08 (room 0x0d),26.547,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 018702 (room 0x01),wall of tile 110F08 (room 0x0d),17.759,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 018702 (room 0x01),wall of tile 009018 (room 0x37),17.759,no,the line between them touches another wall,wall of tile 018501 (room 0x01)
wall of tile 018702 (room 0x01),wall of tile 009319 (room 0x37),35.518,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 018702 (room 0x01),door 0x1d23c8 (preset 0x007a),31.078,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 017510 (room 0x2f)
wall of tile 018702 (room 0x01),door 0x1d23c8 (preset 0x007a),31.078,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 017510 (room 0x2f)
wall of tile 018702 (room 0x01),door 0x1d23c8 (preset 0x007a),17.759,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 017510 (room 0x2f)
wall of tile 018702 (room 0x01),door 0x1d23c8 (preset 0x007a),17.759,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 017510 (room 0x2f)
wall of tile 018702 (room 0x01),door 0x1d25c8 (preset 0x012b),17.759,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 018702 (room 0x01),door 0x1d25c8 (preset 0x012b),17.759,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 018702 (room 0x01),door 0x1d25c8 (preset 0x012b),4.440,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 018702 (room 0x01),door 0x1d25c8 (preset 0x012b),4.440,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 018702 (room 0x01),wall of tile 00A501 (room 0x01),53.277,no,the line between them touches another wall,wall of tile 018702 (room 0x01)
wall of tile 018702 (room 0x01),wall of tile 00A502 (room 0x01),59.131,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 018702 (room 0x01),wall of tile 1AF408 (room 0x0d),17.759,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 018702 (room 0x01),wall of tile 110F08 (room 0x0d),17.759,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 018702 (room 0x01),wall of tile 009118 (room 0x37),17.759,no,the line between them touches another wall,wall of tile 018502 (room 0x01)
wall of tile 018702 (room 0x01),wall of tile 009319 (room 0x37),35.518,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 018702 (room 0x01),wall of tile 04E411 (room 0x30),36.384,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
