between,and,width,kept,reason,because_of
wall of tile 1DC322 (room 0x1e),wall of tile 1DC822 (room 0x1e),46.134,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DC321 (room 0x1e),wall of tile 1DC721 (room 0x1e),46.134,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DD222 (room 0x1e),wall of tile 016602 (room 0x04),46.058,no,the line between them touches another wall,wall of tile 26CB22 (room 0x1e)
wall of tile 1DD222 (room 0x1e),wall of tile 015102 (room 0x04),58.194,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DD222 (room 0x1e),wall of tile 1DC822 (room 0x1e),46.727,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DD222 (room 0x1e),door 0x1d24f0 (preset 0x0006),46.058,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DD222 (room 0x1e),door 0x1d24f0 (preset 0x0006),46.058,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DD222 (room 0x1e),door 0x1d24f0 (preset 0x0006),58.194,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DD221 (room 0x1e),wall of tile 016601 (room 0x04),46.058,no,the line between them touches another wall,wall of tile 26CB21 (room 0x1e)
wall of tile 1DD221 (room 0x1e),wall of tile 015101 (room 0x04),58.194,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DD221 (room 0x1e),wall of tile 1DC721 (room 0x1e),46.727,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DD221 (room 0x1e),door 0x1d24f0 (preset 0x0006),46.058,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DD221 (room 0x1e),door 0x1d24f0 (preset 0x0006),46.058,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1DD221 (room 0x1e),door 0x1d24f0 (preset 0x0006),58.194,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 26CB22 (room 0x1e),wall of tile 015102 (room 0x04),14.834,no,the line between them touches another wall,wall of tile 016602 (room 0x04)
wall of tile 26CB22 (room 0x1e),wall of tile 01A000 (room 0x04),51.951,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 26CB22 (room 0x1e),wall of tile 1DC822 (room 0x1e),50.064,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 26CB22 (room 0x1e),door 0x1d24f0 (preset 0x0006),0.000,no,the line between them touches another wall,wall of tile 016602 (room 0x04)
wall of tile 26CB22 (room 0x1e),door 0x1d24f0 (preset 0x0006),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 26CB22 (room 0x1e),door 0x1d24f0 (preset 0x0006),14.834,no,the line between them touches another wall,wall of tile 016602 (room 0x04)
wall of tile 26CB21 (room 0x1e),wall of tile 015101 (room 0x04),14.834,no,the line between them touches another wall,wall of tile 016601 (room 0x04)
wall of tile 26CB21 (room 0x1e),wall of tile 01A200 (room 0x04),51.951,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 26CB21 (room 0x1e),wall of tile 1DC721 (room 0x1e),50.064,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 26CB21 (room 0x1e),door 0x1d24f0 (preset 0x0006),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 016601 (room 0x04)
wall of tile 26CB21 (room 0x1e),door 0x1d24f0 (preset 0x0006),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 016601 (room 0x04)
wall of tile 26CB21 (room 0x1e),door 0x1d24f0 (preset 0x0006),14.834,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 016601 (room 0x04)
wall of tile 016601 (room 0x04),wall of tile 01A200 (room 0x04),40.666,no,the line between them touches another wall,wall of tile 015101 (room 0x04)
wall of tile 016601 (room 0x04),wall of tile 1DC721 (room 0x1e),46.058,no,the line between them touches another wall,wall of tile 26CB21 (room 0x1e)
wall of tile 016601 (room 0x04),door 0x1d24f0 (preset 0x0006),0.000,yes,,
wall of tile 016601 (room 0x04),door 0x1d24f0 (preset 0x0006),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1d24f0 (preset 0x0006)
wall of tile 016601 (room 0x04),door 0x1d24f0 (preset 0x0006),0.000,yes,,
wall of tile 016602 (room 0x04),wall of tile 01A000 (room 0x04),40.666,no,the line between them touches another wall,wall of tile 015102 (room 0x04)
wall of tile 016602 (room 0x04),wall of tile 1DC821 (room 0x1e),46.058,no,the line between them touches another wall,wall of tile 26CB22 (room 0x1e)
wall of tile 016602 (room 0x04),wall of tile 1DC821 (room 0x1e),46.058,no,the line between them touches another wall,wall of tile 26CB22 (room 0x1e)
wall of tile 016602 (room 0x04),door 0x1d24f0 (preset 0x0006),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 015101 (room 0x04),wall of tile 1DC721 (room 0x1e),58.194,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 015101 (room 0x04),door 0x1d24f0 (preset 0x0006),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 016601 (room 0x04)
wall of tile 015101 (room 0x04),door 0x1d24f0 (preset 0x0006),14.834,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 016601 (room 0x04)
wall of tile 015101 (room 0x04),door 0x1d24f0 (preset 0x0006),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 016601 (room 0x04)
wall of tile 015102 (room 0x04),wall of tile 1DC821 (room 0x1e),58.194,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 015102 (room 0x04),wall of tile 1DC821 (room 0x1e),58.194,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 015102 (room 0x04),door 0x1d24f0 (preset 0x0006),14.834,no,the line between them touches another wall,wall of tile 016602 (room 0x04)
wall of tile 015102 (room 0x04),door 0x1d24f0 (preset 0x0006),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 015102 (room 0x04),door 0x1d24f0 (preset 0x0006),0.000,no,the line between them touches another wall,wall of tile 016602 (room 0x04)
wall of tile 01A200 (room 0x04),door 0x1d24f0 (preset 0x0006),40.666,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01A200 (room 0x04),door 0x1d24f0 (preset 0x0006),51.951,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01A200 (room 0x04),door 0x1d24f0 (preset 0x0006),40.666,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01A000 (room 0x04),door 0x1d24f0 (preset 0x0006),51.951,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01A000 (room 0x04),door 0x1d24f0 (preset 0x0006),40.666,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01A000 (room 0x04),door 0x1d24f0 (preset 0x0006),40.666,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 015000 (room 0x04),wall of tile 00CB02 (room 0x03),27.813,no,the line between them touches another wall,wall of tile 015000 (room 0x04)
wall of tile 015000 (room 0x04),wall of tile 00CE02 (room 0x03),44.886,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 015000 (room 0x04),wall of tile 00CE02 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00CB02 (room 0x03)
wall of tile 00CB02 (room 0x03),wall of tile 00CF02 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00CE02 (room 0x03)
wall of tile 00CB01 (room 0x03),wall of tile 00CF01 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00CE01 (room 0x03)
wall of tile 00CB01 (room 0x03),wall of tile 01A100 (room 0x04),27.813,no,the line between them touches another wall,wall of tile 01A100 (room 0x04)
wall of tile 00CE02 (room 0x03),wall of tile 00C502 (room 0x03),37.084,no,the line between them touches another wall,wall of tile 00CF02 (room 0x03)
wall of tile 00CE01 (room 0x03),wall of tile 00C501 (room 0x03),37.084,no,the line between them touches another wall,wall of tile 00CF01 (room 0x03)
wall of tile 00CE01 (room 0x03),wall of tile 01A100 (room 0x04),44.886,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00CE01 (room 0x03),wall of tile 01A100 (room 0x04),35.230,no,the line between them touches another wall,wall of tile 00CB01 (room 0x03)
wall of tile 00CF02 (room 0x03),wall of tile 00C802 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00C502 (room 0x03)
wall of tile 00CF01 (room 0x03),wall of tile 00C801 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00C501 (room 0x03)
wall of tile 00C502 (room 0x03),wall of tile 00C902 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00C802 (room 0x03)
wall of tile 00C501 (room 0x03),wall of tile 00C901 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00C801 (room 0x03)
wall of tile 00C802 (room 0x03),wall of tile 00D802 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00C902 (room 0x03)
wall of tile 00C801 (room 0x03),wall of tile 00D801 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00C901 (room 0x03)
wall of tile 00C902 (room 0x03),wall of tile 00DB02 (room 0x03),37.084,no,the line between them touches another wall,wall of tile 00D802 (room 0x03)
wall of tile 00C901 (room 0x03),wall of tile 00DB01 (room 0x03),37.084,no,the line between them touches another wall,wall of tile 00D801 (room 0x03)
wall of tile 00D802 (room 0x03),wall of tile 00DC02 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00DB02 (room 0x03)
wall of tile 00D801 (room 0x03),wall of tile 00DC01 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00DB01 (room 0x03)
wall of tile 00DB02 (room 0x03),wall of tile 00BB02 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00DC02 (room 0x03)
wall of tile 00DB01 (room 0x03),wall of tile 00BB01 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00DC01 (room 0x03)
wall of tile 00DC02 (room 0x03),wall of tile 00BE02 (room 0x03),37.084,no,the line between them touches another wall,wall of tile 00BB02 (room 0x03)
wall of tile 00DC01 (room 0x03),wall of tile 00BE01 (room 0x03),37.084,no,the line between them touches another wall,wall of tile 00BB01 (room 0x03)
wall of tile 00BB02 (room 0x03),wall of tile 00BF02 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00BE02 (room 0x03)
wall of tile 00BB01 (room 0x03),wall of tile 00BF01 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00BE01 (room 0x03)
wall of tile 00BE02 (room 0x03),wall of tile 00B302 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00BF02 (room 0x03)
wall of tile 00BE01 (room 0x03),wall of tile 00B301 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00BF01 (room 0x03)
wall of tile 00BF02 (room 0x03),wall of tile 00B702 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00B302 (room 0x03)
wall of tile 00BF01 (room 0x03),wall of tile 00B701 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00B301 (room 0x03)
wall of tile 00B302 (room 0x03),wall of tile 00B802 (room 0x03),37.084,no,the line between them touches another wall,wall of tile 00B702 (room 0x03)
wall of tile 00B301 (room 0x03),wall of tile 00B801 (room 0x03),37.084,no,the line between them touches another wall,wall of tile 00B701 (room 0x03)
wall of tile 00B702 (room 0x03),wall of tile 00B902 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00B802 (room 0x03)
wall of tile 00B701 (room 0x03),wall of tile 00B901 (room 0x03),35.230,no,the line between them touches another wall,wall of tile 00B801 (room 0x03)
wall of tile 00B802 (room 0x03),wall of tile 000002 (room 0x02),35.230,no,the line between them touches another wall,wall of tile 00B902 (room 0x03)
wall of tile 00B801 (room 0x03),wall of tile 00E901 (room 0x02),35.230,no,the line between them touches another wall,wall of tile 00B901 (room 0x03)
wall of tile 000102 (room 0x01),wall of tile 014E02 (room 0x01),22.250,no,the line between them touches another wall,wall of tile 014E02 (room 0x01)
wall of tile 000102 (room 0x01),door 0x1d1ef0 (preset 0x0000),41.668,no,the line between them touches another wall,door 0x1d1ef0 (preset 0x0000)
wall of tile 000102 (room 0x01),door 0x1d1ef0 (preset 0x0000),30.184,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1d1ef0 (preset 0x0000)
wall of tile 000102 (room 0x01),door 0x1d1ef0 (preset 0x0000),20.396,yes,,
wall of tile 000102 (room 0x01),door 0x1d1ef0 (preset 0x0000),30.184,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000102 (room 0x01),door 0x1d1ef0 (preset 0x0000),30.184,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000102 (room 0x01),door 0x1d1ef0 (preset 0x0000),35.230,no,the line between them touches another wall,door 0x1d1ef0 (preset 0x0000)
wall of tile 000102 (room 0x01),door 0x1d1ff0 (preset 0x0001),38.225,yes,,
wall of tile 000102 (room 0x01),door 0x1d1ff0 (preset 0x0001),38.225,yes,,
wall of tile 000102 (room 0x01),door 0x1d1ff0 (preset 0x0001),38.225,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1d1ff0 (preset 0x0001)
wall of tile 000102 (room 0x01),door 0x1d1ff0 (preset 0x0001),52.215,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1d1ff0 (preset 0x0001)
wall of tile 014E02 (room 0x01),wall of tile 042920 (room 0x1e),23.338,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 014E02 (room 0x01),door 0x1d1ef0 (preset 0x0000),44.501,no,the line between them touches another wall,door 0x1d1ef0 (preset 0x0000)
wall of tile 014E02 (room 0x01),door 0x1d1ef0 (preset 0x0000),44.501,no,the line between them touches another wall,door 0x1d1ef0 (preset 0x0000)
wall of tile 014E02 (room 0x01),door 0x1d1ef0 (preset 0x0000),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 014E02 (room 0x01),door 0x1d1ef0 (preset 0x0000),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1d1ef0 (preset 0x0000)
wall of tile 014E02 (room 0x01),door 0x1d1ff0 (preset 0x0001),37.084,yes,,
wall of tile 014E02 (room 0x01),door 0x1d1ff0 (preset 0x0001),37.084,yes,,
wall of tile 014E02 (room 0x01),door 0x1d1ff0 (preset 0x0001),37.084,yes,,
wall of tile 014E02 (room 0x01),door 0x1d1ff0 (preset 0x0001),37.084,yes,,
wall of tile 014E02 (room 0x01),door 0x1d1ef0 (preset 0x0000),41.668,no,the line between them touches another wall,door 0x1d1ef0 (preset 0x0000)
wall of tile 014E02 (room 0x01),door 0x1d1ef0 (preset 0x0000),30.184,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1d1ef0 (preset 0x0000)
wall of tile 014E02 (room 0x01),door 0x1d1ef0 (preset 0x0000),20.396,yes,,
wall of tile 014E02 (room 0x01),door 0x1d1ef0 (preset 0x0000),20.396,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 014E02 (room 0x01),door 0x1d1ef0 (preset 0x0000),20.396,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 014E02 (room 0x01),door 0x1d1ef0 (preset 0x0000),35.230,no,the line between them touches another wall,door 0x1d1ef0 (preset 0x0000)
wall of tile 014E02 (room 0x01),door 0x1d1ff0 (preset 0x0001),38.225,yes,,
wall of tile 014E02 (room 0x01),door 0x1d1ff0 (preset 0x0001),38.225,yes,,
wall of tile 014E02 (room 0x01),door 0x1d1ff0 (preset 0x0001),38.225,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1d1ff0 (preset 0x0001)
wall of tile 014E02 (room 0x01),door 0x1d1ff0 (preset 0x0001),52.215,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1d1ff0 (preset 0x0001)
wall of tile 014F02 (room 0x01),door 0x1d21f0 (preset 0x0003),35.230,no,the line between them touches another wall,door 0x1d21f0 (preset 0x0003)
wall of tile 014F02 (room 0x01),door 0x1d21f0 (preset 0x0003),20.396,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 014F01 (room 0x01)
wall of tile 014F02 (room 0x01),door 0x1d21f0 (preset 0x0003),20.396,yes,,
wall of tile 014F02 (room 0x01),door 0x1d21f0 (preset 0x0003),31.576,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1d21f0 (preset 0x0003)
wall of tile 014F02 (room 0x01),door 0x1d21f0 (preset 0x0003),31.576,no,the line between them touches another wall,door 0x1d21f0 (preset 0x0003)
wall of tile 014F02 (room 0x01),door 0x1d21f0 (preset 0x0003),35.230,no,the line between them touches another wall,door 0x1d21f0 (preset 0x0003)
wall of tile 014F02 (room 0x01),door 0x1d22f0 (preset 0x0004),52.772,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1d22f0 (preset 0x0004)
wall of tile 014F02 (room 0x01),door 0x1d22f0 (preset 0x0004),38.982,yes,,
wall of tile 014F02 (room 0x01),door 0x1d22f0 (preset 0x0004),38.982,yes,,
wall of tile 014F02 (room 0x01),door 0x1d22f0 (preset 0x0004),52.772,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1d22f0 (preset 0x0004)
wall of tile 010202 (room 0x01),wall of tile 03E209 (room 0x06),44.501,no,the line between them touches another wall,wall of tile 015201 (room 0x01)
wall of tile 010202 (room 0x01),wall of tile 004508 (room 0x06),58.928,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 010202 (room 0x01),door 0x1d1ef0 (preset 0x0000),53.483,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 014E02 (room 0x01)
wall of tile 010202 (room 0x01),door 0x1d1ef0 (preset 0x0000),53.483,no,the line between them touches another wall,door 0x1d1ef0 (preset 0x0000)
wall of tile 010202 (room 0x01),door 0x1d1ef0 (preset 0x0000),44.501,no,the line between them touches another wall,wall of tile 014E02 (room 0x01)
wall of tile 010202 (room 0x01),door 0x1d1ef0 (preset 0x0000),44.501,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 010202 (room 0x01),door 0x1d1ef0 (preset 0x0000),29.667,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 014E02 (room 0x01)
wall of tile 010202 (room 0x01),door 0x1d1ef0 (preset 0x0000),29.667,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 014E02 (room 0x01)
wall of tile 010202 (room 0x01),door 0x1d1ff0 (preset 0x0001),47.491,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 014E02 (room 0x01)
wall of tile 010202 (room 0x01),door 0x1d1ff0 (preset 0x0001),47.491,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 014E02 (room 0x01)
wall of tile 010202 (room 0x01),door 0x1d1ff0 (preset 0x0001),39.941,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 014E02 (room 0x01)
wall of tile 010202 (room 0x01),door 0x1d1ff0 (preset 0x0001),39.941,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 014E02 (room 0x01)
wall of tile 010201 (room 0x01),wall of tile 004D09 (room 0x06),44.501,no,the line between them touches another wall,wall of tile 015202 (room 0x01)
wall of tile 010201 (room 0x01),wall of tile 004C09 (room 0x06),58.928,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 010201 (room 0x01),door 0x1d21f0 (preset 0x0003),29.667,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 014F01 (room 0x01)
wall of tile 010201 (room 0x01),door 0x1d21f0 (preset 0x0003),29.667,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 014F01 (room 0x01)
