between,and,width,kept,reason,because_of
wall of tile 0BD039 (room 0x34),wall of tile 003139 (room 0x34),44.685,no,the line between them touches another wall,wall of tile 0AF739 (room 0x34)
wall of tile 0AF73A (room 0x34),wall of tile 003139 (room 0x34),40.217,no,the line between them touches another wall,wall of tile 003039 (room 0x34)
wall of tile 0AF73A (room 0x34),wall of tile 004139 (room 0x34),26.811,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0AF739 (room 0x34),wall of tile 003139 (room 0x34),40.217,no,the line between them touches another wall,wall of tile 00303A (room 0x34)
wall of tile 003039 (room 0x34),wall of tile 004139 (room 0x34),26.811,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 003139 (room 0x34),wall of tile 016601 (room 0x01),13.406,no,the line between them touches another wall,wall of tile 00313A (room 0x34)
wall of tile 003139 (room 0x34),wall of tile 00B900 (room 0x01),13.406,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 003139 (room 0x34),wall of tile 01FC00 (room 0x01),13.406,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 003139 (room 0x34),door 0x1eb7c0 (preset 0x0051),6.703,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 003139 (room 0x34),door 0x1eb7c0 (preset 0x0051),6.703,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 00313A (room 0x34)
wall of tile 003139 (room 0x34),door 0x1eb7c0 (preset 0x0051),6.703,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 00313A (room 0x34)
wall of tile 003139 (room 0x34),door 0x1eb7c0 (preset 0x0051),12.084,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00413A (room 0x34),wall of tile 043D08 (room 0x03),26.811,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00413A (room 0x34),wall of tile 000008 (room 0x03),26.811,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00413A (room 0x34),wall of tile 043B08 (room 0x03),26.811,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00413A (room 0x34),wall of tile 041E08 (room 0x04),26.811,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00413A (room 0x34),wall of tile 041D08 (room 0x04),26.811,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00413A (room 0x34),wall of tile 000208 (room 0x04),26.811,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00313A (room 0x34),wall of tile 00B900 (room 0x01),13.406,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00313A (room 0x34),wall of tile 01FC00 (room 0x01),13.406,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00313A (room 0x34),door 0x1eb7c0 (preset 0x0051),0.000,no,the line between them touches another wall,door 0x1eb7c0 (preset 0x0051)
wall of tile 00313A (room 0x34),door 0x1eb7c0 (preset 0x0051),0.000,no,the line between them touches another wall,door 0x1eb7c0 (preset 0x0051)
wall of tile 00313A (room 0x34),door 0x1eb7c0 (preset 0x0051),10.054,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00313A (room 0x34),wall of tile 00B900 (room 0x01),13.406,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00313A (room 0x34),wall of tile 01DE00 (room 0x01),24.167,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00313A (room 0x34),wall of tile 000208 (room 0x04),26.811,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00313A (room 0x34),wall of tile 041908 (room 0x04),26.811,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00313A (room 0x34),generic 0x1e7be8 (preset 0x2714),13.406,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00313A (room 0x34),generic 0x1e7be8 (preset 0x2714),13.405,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00313A (room 0x34),generic 0x1e7be8 (preset 0x2714),13.405,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00313A (room 0x34),generic 0x1e7be8 (preset 0x2714),13.406,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00313A (room 0x34),door 0x1eb7c0 (preset 0x0051),0.000,no,the line between them touches another wall,door 0x1eb7c0 (preset 0x0051)
wall of tile 00313A (room 0x34),door 0x1eb7c0 (preset 0x0051),10.054,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00313A (room 0x34),door 0x1eb7c0 (preset 0x0051),10.054,no,the line between them touches another wall,door 0x1eb7c0 (preset 0x0051)
wall of tile 00313A (room 0x34),wall of tile 00B900 (room 0x01),13.406,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00313A (room 0x34),wall of tile 01DE00 (room 0x01),24.167,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00313A (room 0x34),wall of tile 000208 (room 0x04),26.811,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00313A (room 0x34),wall of tile 041908 (room 0x04),26.811,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00313A (room 0x34),generic 0x1e7be8 (preset 0x2714),50.949,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00313A (room 0x34),generic 0x1e7be8 (preset 0x2714),50.949,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 016602 (room 0x01),generic 0x1e7be8 (preset 0x2714),31.279,no,the line between them touches another wall,wall of tile 00B900 (room 0x01)
wall of tile 016602 (room 0x01),generic 0x1e7be8 (preset 0x2714),31.279,no,the line between them touches another wall,wall of tile 00B900 (room 0x01)
wall of tile 016602 (room 0x01),generic 0x1e7be8 (preset 0x2714),31.279,no,the line between them touches another wall,wall of tile 00B900 (room 0x01)
wall of tile 016602 (room 0x01),door 0x1eb7c0 (preset 0x0051),0.000,no,the line between them touches another wall,door 0x1eb7c0 (preset 0x0051)
wall of tile 016602 (room 0x01),door 0x1eb7c0 (preset 0x0051),6.703,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 016602 (room 0x01),door 0x1eb7c0 (preset 0x0051),6.703,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 016601 (room 0x01),wall of tile 01FC00 (room 0x01),13.406,no,the line between them touches another wall,wall of tile 00B900 (room 0x01)
wall of tile 016601 (room 0x01),door 0x1eb7c0 (preset 0x0051),6.703,no,the line between them touches another wall,door 0x1eb7c0 (preset 0x0051)
wall of tile 016601 (room 0x01),door 0x1eb7c0 (preset 0x0051),6.703,no,the line between them touches another wall,door 0x1eb7c0 (preset 0x0051)
wall of tile 016601 (room 0x01),door 0x1eb7c0 (preset 0x0051),0.000,no,the line between them touches another wall,door 0x1eb7c0 (preset 0x0051)
wall of tile 00B900 (room 0x01),wall of tile 000208 (room 0x04),14.988,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00B900 (room 0x01),wall of tile 041908 (room 0x04),14.988,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00B900 (room 0x01),wall of tile 045B09 (room 0x04),50.949,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00B900 (room 0x01),wall of tile 014601 (room 0x01),55.857,no,the line between them touches another wall,wall of tile 01DE00 (room 0x01)
wall of tile 00B900 (room 0x01),wall of tile 014D01 (room 0x01),49.154,no,the line between them touches another wall,wall of tile 01DE00 (room 0x01)
wall of tile 00B900 (room 0x01),door 0x1eb5c0 (preset 0x004f),49.268,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00B900 (room 0x01),door 0x1eb5c0 (preset 0x004f),49.268,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00B900 (room 0x01),door 0x1eb5c0 (preset 0x004f),50.949,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00B900 (room 0x01),door 0x1eb5c0 (preset 0x004f),49.268,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00B900 (room 0x01),door 0x1eb7c0 (preset 0x0051),13.406,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00B900 (room 0x01),door 0x1eb7c0 (preset 0x0051),3.351,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00B900 (room 0x01),door 0x1eb7c0 (preset 0x0051),3.351,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00B900 (room 0x01),door 0x1eb7c0 (preset 0x0051),3.351,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00B900 (room 0x01),door 0x1eb7c0 (preset 0x0051),3.351,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00B900 (room 0x01),door 0x1eb7c0 (preset 0x0051),13.406,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00B900 (room 0x01),door 0x1eb7c0 (preset 0x0051),13.406,no,the line between them touches another wall,door 0x1eb7c0 (preset 0x0051)
wall of tile 00B900 (room 0x01),door 0x1eb7c0 (preset 0x0051),3.351,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 016601 (room 0x01)
wall of tile 01FC00 (room 0x01),wall of tile 001239 (room 0x33),15.640,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01FC00 (room 0x01),wall of tile 001239 (room 0x33),15.640,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01FC00 (room 0x01),door 0x1eb7c0 (preset 0x0051),7.494,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01FC00 (room 0x01),door 0x1eb7c0 (preset 0x0051),14.988,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01FC00 (room 0x01),door 0x1eb7c0 (preset 0x0051),14.988,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01FC00 (room 0x01),door 0x1eb7c0 (preset 0x0051),7.494,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01FC00 (room 0x01),door 0x1ec5c0 (preset 0x0057),15.640,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01FC00 (room 0x01),door 0x1ec5c0 (preset 0x0057),15.640,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01FC00 (room 0x01),door 0x1ec5c0 (preset 0x0057),3.910,no,the line between them touches another wall,wall of tile 021C02 (room 0x01)
wall of tile 01FC00 (room 0x01),door 0x1ec5c0 (preset 0x0057),3.910,no,the line between them touches another wall,wall of tile 021C02 (room 0x01)
wall of tile 01FC00 (room 0x01),wall of tile 001239 (room 0x33),15.640,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
