between,and,width,kept,reason,because_of
wall of tile 000830 (room 0x3f),door 0x1cd680 (preset 0x006e),55.920,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 042520 (room 0x3b),wall of tile 03FA20 (room 0x3b),21.089,no,the line between them touches another wall,wall of tile 042720 (room 0x3b)
wall of tile 042520 (room 0x3b),door 0x1cd580 (preset 0x006d),7.456,no,the line between them touches another wall,door 0x1cd580 (preset 0x006d)
wall of tile 042520 (room 0x3b),door 0x1cd580 (preset 0x006d),0.000,no,the line between them touches another wall,door 0x1cd580 (preset 0x006d)
wall of tile 042720 (room 0x3b),door 0x1cd580 (preset 0x006d),26.096,no,the line between them touches another wall,door 0x1cd580 (preset 0x006d)
wall of tile 042720 (room 0x3b),door 0x1cd580 (preset 0x006d),18.640,no,the line between them touches another wall,wall of tile 004A30 (room 0x3f)
wall of tile 042720 (room 0x3b),door 0x1cd580 (preset 0x006d),18.640,no,the line between them touches another wall,wall of tile 042520 (room 0x3b)
wall of tile 042720 (room 0x3b),door 0x1cd580 (preset 0x006d),18.640,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 042520 (room 0x3b)
wall of tile 042620 (room 0x3b),door 0x1cd680 (preset 0x006e),18.640,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 047F20 (room 0x3b)
wall of tile 042620 (room 0x3b),door 0x1cd680 (preset 0x006e),26.096,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 047F20 (room 0x3b)
wall of tile 042620 (room 0x3b),door 0x1cd680 (preset 0x006e),26.096,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 047F20 (room 0x3b)
wall of tile 042620 (room 0x3b),door 0x1cd680 (preset 0x006e),18.640,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 047F20 (room 0x3b)
wall of tile 03FA20 (room 0x3b),door 0x1cd580 (preset 0x006d),43.635,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 03FA20 (room 0x3b),door 0x1cd580 (preset 0x006d),36.716,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 03FA20 (room 0x3b),door 0x1cd580 (preset 0x006d),36.716,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 03FA20 (room 0x3b),door 0x1cd580 (preset 0x006d),36.716,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 041A20 (room 0x3b),generic 0x1c67b8 (preset 0x00b7),34.007,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 041320 (room 0x3b)
wall of tile 041A20 (room 0x3b),generic 0x1c67b8 (preset 0x00b7),34.007,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 041320 (room 0x3b)
wall of tile 042020 (room 0x3b),wall of tile 041720 (room 0x3b),59.647,no,the line between them touches another wall,wall of tile 041720 (room 0x3b)
wall of tile 041D20 (room 0x3b),generic 0x1c66b0 (preset 0x00b6),45.442,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 041720 (room 0x3b)
wall of tile 041D20 (room 0x3b),generic 0x1c66b0 (preset 0x00b6),45.442,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 041720 (room 0x3b)
wall of tile 041720 (room 0x3b),generic 0x1c66b0 (preset 0x00b6),59.985,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1c66b0 (preset 0x00b6)
wall of tile 041720 (room 0x3b),generic 0x1c66b0 (preset 0x00b6),43.957,yes,,
wall of tile 041720 (room 0x3b),generic 0x1c66b0 (preset 0x00b6),43.957,yes,,
wall of tile 047620 (room 0x3b),wall of tile 03FE20 (room 0x3c),41.008,no,the line between them touches another wall,wall of tile 040D20 (room 0x3c)
wall of tile 040520 (room 0x3c),wall of tile 042320 (room 0x3b),52.191,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 040520 (room 0x3c),wall of tile 042320 (room 0x3b),52.191,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 040520 (room 0x3c),wall of tile 042320 (room 0x3b),52.191,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 040520 (room 0x3c),wall of tile 042320 (room 0x3b),52.191,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 03FE20 (room 0x3c),generic 0x1c68c0 (preset 0x00b8),52.535,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 03FE20 (room 0x3c),generic 0x1c68c0 (preset 0x00b8),51.415,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 040820 (room 0x3c)
wall of tile 040820 (room 0x3c),generic 0x1c68c0 (preset 0x00b8),15.249,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1c68c0 (preset 0x00b8)
wall of tile 03FC20 (room 0x3c),wall of tile 041320 (room 0x3b),41.008,no,the line between them touches another wall,wall of tile 047720 (room 0x3c)
wall of tile 03FC20 (room 0x3c),generic 0x1c68c0 (preset 0x00b8),36.147,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 040820 (room 0x3c)
wall of tile 03FC20 (room 0x3c),generic 0x1c68c0 (preset 0x00b8),36.147,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 040820 (room 0x3c)
wall of tile 047720 (room 0x3c),generic 0x1c67b8 (preset 0x00b7),20.118,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 041320 (room 0x3b)
wall of tile 047720 (room 0x3c),generic 0x1c67b8 (preset 0x00b7),20.118,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 041320 (room 0x3b)
wall of tile 041320 (room 0x3b),generic 0x1c67b8 (preset 0x00b7),6.677,yes,,
wall of tile 041320 (room 0x3b),generic 0x1c67b8 (preset 0x00b7),22.705,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1c67b8 (preset 0x00b7)
wall of tile 041320 (room 0x3b),generic 0x1c67b8 (preset 0x00b7),6.677,yes,,
wall of tile 042920 (room 0x3b),wall of tile 042320 (room 0x3b),11.433,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 042320 (room 0x3b)
wall of tile 032820 (room 0x3b),wall of tile 047122 (room 0x3b),18.640,no,the line between them touches another wall,wall of tile 047422 (room 0x3b)
wall of tile 032820 (room 0x3b),wall of tile 046E22 (room 0x3a),52.191,no,the line between them touches another wall,wall of tile 047422 (room 0x3b)
wall of tile 047320 (room 0x3b),wall of tile 047121 (room 0x3b),18.640,no,the line between them touches another wall,wall of tile 047421 (room 0x3b)
wall of tile 047320 (room 0x3b),wall of tile 046E21 (room 0x3a),52.191,no,the line between them touches another wall,wall of tile 047421 (room 0x3b)
wall of tile 047422 (room 0x3b),wall of tile 046E22 (room 0x3a),33.552,no,the line between them touches another wall,wall of tile 047122 (room 0x3b)
wall of tile 047421 (room 0x3b),wall of tile 046E21 (room 0x3a),33.552,no,the line between them touches another wall,wall of tile 047121 (room 0x3b)
wall of tile 046E22 (room 0x3a),wall of tile 046C22 (room 0x3a),37.280,no,the line between them touches another wall,wall of tile 046D22 (room 0x3a)
wall of tile 046E22 (room 0x3a),wall of tile 047A21 (room 0x37),48.607,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 046D22 (room 0x3a)
wall of tile 046E21 (room 0x3a),wall of tile 046C21 (room 0x3a),37.280,no,the line between them touches another wall,wall of tile 046D21 (room 0x3a)
wall of tile 046E21 (room 0x3a),wall of tile 047A22 (room 0x37),48.607,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 046D21 (room 0x3a)
wall of tile 046D22 (room 0x3a),wall of tile 047A21 (room 0x37),11.789,no,the line between them touches another wall,wall of tile 046C22 (room 0x3a)
wall of tile 046D22 (room 0x3a),wall of tile 046921 (room 0x37),26.096,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 046D22 (room 0x3a),wall of tile 046820 (room 0x37),43.475,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 046D22 (room 0x3a),wall of tile 046820 (room 0x37),37.280,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 046D21 (room 0x3a),wall of tile 047A22 (room 0x37),11.789,no,the line between them touches another wall,wall of tile 046C21 (room 0x3a)
wall of tile 046D21 (room 0x3a),wall of tile 046922 (room 0x37),26.096,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 046D21 (room 0x3a),wall of tile 046720 (room 0x37),37.280,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 046D21 (room 0x3a),wall of tile 046720 (room 0x37),43.475,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 046C22 (room 0x3a),wall of tile 046921 (room 0x37),15.371,no,the line between them touches another wall,wall of tile 047A21 (room 0x37)
wall of tile 046C22 (room 0x3a),wall of tile 046820 (room 0x37),36.905,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 046C22 (room 0x3a),wall of tile 046820 (room 0x37),26.361,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 047A21 (room 0x37)
wall of tile 046C21 (room 0x3a),wall of tile 046922 (room 0x37),15.371,no,the line between them touches another wall,wall of tile 047A22 (room 0x37)
wall of tile 046C21 (room 0x3a),wall of tile 046720 (room 0x37),26.361,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 047A22 (room 0x37)
wall of tile 046C21 (room 0x3a),wall of tile 046720 (room 0x37),36.905,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 047A21 (room 0x37),wall of tile 046820 (room 0x37),25.008,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 047A21 (room 0x37),wall of tile 046820 (room 0x37),11.184,no,the line between them touches another wall,wall of tile 046921 (room 0x37)
wall of tile 047A22 (room 0x37),wall of tile 046720 (room 0x37),11.184,no,the line between them touches another wall,wall of tile 046922 (room 0x37)
wall of tile 047A22 (room 0x37),wall of tile 046720 (room 0x37),25.008,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 046921 (room 0x37),wall of tile 046820 (room 0x37),22.368,no,the line between them touches another wall,wall of tile 046820 (room 0x37)
wall of tile 046922 (room 0x37),wall of tile 046720 (room 0x37),22.368,no,the line between them touches another wall,wall of tile 046720 (room 0x37)
wall of tile 003420 (room 0x37),wall of tile 045D21 (room 0x37),11.184,no,the line between them touches another wall,wall of tile 046621 (room 0x37)
wall of tile 003420 (room 0x37),wall of tile 08BC1A (room 0x36),26.361,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 045D21 (room 0x37)
wall of tile 003420 (room 0x37),wall of tile 08BB1A (room 0x36),37.280,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 003420 (room 0x37),wall of tile 046621 (room 0x37),22.368,no,the line between them touches another wall,wall of tile 003420 (room 0x37)
wall of tile 003420 (room 0x37),wall of tile 045D21 (room 0x37),25.008,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 003420 (room 0x37),wall of tile 08BC1A (room 0x36),36.905,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 003420 (room 0x37),wall of tile 08BB1A (room 0x36),43.475,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 046622 (room 0x37),wall of tile 046420 (room 0x37),22.368,no,the line between them touches another wall,wall of tile 046420 (room 0x37)
wall of tile 046622 (room 0x37),wall of tile 08BC19 (room 0x36),15.371,no,the line between them touches another wall,wall of tile 045D22 (room 0x37)
wall of tile 046622 (room 0x37),wall of tile 08BB19 (room 0x36),26.096,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 046420 (room 0x37),wall of tile 045D22 (room 0x37),11.184,no,the line between them touches another wall,wall of tile 046622 (room 0x37)
wall of tile 046420 (room 0x37),wall of tile 08BC19 (room 0x36),26.361,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 045D22 (room 0x37)
wall of tile 046420 (room 0x37),wall of tile 08BB19 (room 0x36),37.280,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 046420 (room 0x37),wall of tile 045D22 (room 0x37),25.008,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 046420 (room 0x37),wall of tile 08BC19 (room 0x36),36.905,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 046420 (room 0x37),wall of tile 08BB19 (room 0x36),43.475,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 046621 (room 0x37),wall of tile 08BC1A (room 0x36),15.371,no,the line between them touches another wall,wall of tile 045D21 (room 0x37)
wall of tile 046621 (room 0x37),wall of tile 08BB1A (room 0x36),26.096,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 045D22 (room 0x37),wall of tile 08BB19 (room 0x36),11.789,no,the line between them touches another wall,wall of tile 08BC19 (room 0x36)
wall of tile 045D22 (room 0x37),wall of tile 08BA19 (room 0x36),48.607,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 08BC19 (room 0x36)
wall of tile 045D21 (room 0x37),wall of tile 08BB1A (room 0x36),11.789,no,the line between them touches another wall,wall of tile 08BC1A (room 0x36)
wall of tile 045D21 (room 0x37),wall of tile 08BA1A (room 0x36),48.607,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 08BC1A (room 0x36)
wall of tile 08BC19 (room 0x36),wall of tile 08BA19 (room 0x36),37.280,no,the line between them touches another wall,wall of tile 08BB19 (room 0x36)
wall of tile 08BC1A (room 0x36),wall of tile 08BA1A (room 0x36),37.280,no,the line between them touches another wall,wall of tile 08BB1A (room 0x36)
wall of tile 08BA19 (room 0x36),wall of tile 093C19 (room 0x31),33.552,no,the line between them touches another wall,wall of tile 093B19 (room 0x31)
wall of tile 08BA19 (room 0x36),wall of tile 093A18 (room 0x31),52.192,no,the line between them touches another wall,wall of tile 093B19 (room 0x31)
wall of tile 08BA1A (room 0x36),wall of tile 093C1A (room 0x31),33.552,no,the line between them touches another wall,wall of tile 093B1A (room 0x31)
wall of tile 08BA1A (room 0x36),wall of tile 093918 (room 0x31),52.192,no,the line between them touches another wall,wall of tile 093B1A (room 0x31)
wall of tile 093B1A (room 0x31),wall of tile 093918 (room 0x31),18.640,no,the line between them touches another wall,wall of tile 093C1A (room 0x31)
wall of tile 093B19 (room 0x31),wall of tile 093A18 (room 0x31),18.640,no,the line between them touches another wall,wall of tile 093C19 (room 0x31)
wall of tile 0B6D1A (room 0x30),wall of tile 089F19 (room 0x2f),58.352,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0B6D1A (room 0x30),wall of tile 089718 (room 0x2e),26.096,no,the line between them touches another wall,wall of tile 0B6B1A (room 0x2e)
wall of tile 0B6D19 (room 0x30),wall of tile 0B5118 (room 0x2e),26.096,no,the line between them touches another wall,wall of tile 0B6B19 (room 0x2e)
wall of tile 0B6D19 (room 0x30),wall of tile 089219 (room 0x2d),58.352,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0B6B1A (room 0x2e),wall of tile 089F19 (room 0x2f),52.191,no,the line between them touches another wall,wall of tile 089718 (room 0x2e)
wall of tile 0B6B19 (room 0x2e),wall of tile 089219 (room 0x2d),52.192,no,the line between them touches another wall,wall of tile 0B5118 (room 0x2e)
wall of tile 088B1A (room 0x2c),door 0x1cd7b0 (preset 0x006f),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 088B1A (room 0x2c),door 0x1cd7b0 (preset 0x006f),18.604,no,the line between them touches another wall,wall of tile 05E719 (room 0x28)
wall of tile 088B19 (room 0x2c),door 0x1cd7b0 (preset 0x006f),18.604,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 05E71A (room 0x28)
wall of tile 088B19 (room 0x2c),door 0x1cd7b0 (preset 0x006f),0.000,yes,,
wall of tile 088B19 (room 0x2c),door 0x1cd7b0 (preset 0x006f),0.000,yes,,
wall of tile 05E71A (room 0x28),door 0x1cd7b0 (preset 0x006f),0.000,yes,,
wall of tile 05E71A (room 0x28),door 0x1cd7b0 (preset 0x006f),0.000,yes,,
wall of tile 05E71A (room 0x28),door 0x1cd7b0 (preset 0x006f),18.676,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 088B19 (room 0x2c)
wall of tile 05E719 (room 0x28),door 0x1cd7b0 (preset 0x006f),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 05E719 (room 0x28),door 0x1cd7b0 (preset 0x006f),18.676,no,the line between them touches another wall,wall of tile 088B1A (room 0x2c)
wall of tile 075518 (room 0x28),generic 0x1c5434 (preset 0x008c),56.424,yes,,
wall of tile 075518 (room 0x28),generic 0x1c5434 (preset 0x008c),56.424,yes,,
wall of tile 075518 (room 0x28),door 0x1cd060 (preset 0x0068),38.382,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 075518 (room 0x28),door 0x1cd060 (preset 0x0068),38.382,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 075618 (room 0x26),wall of tile 08CA19 (room 0x26),33.552,no,the line between them touches another wall,wall of tile 08C919 (room 0x26)
wall of tile 075618 (room 0x26),door 0x1cd060 (preset 0x0068),33.552,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 075618 (room 0x26),door 0x1cd060 (preset 0x0068),33.552,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 077418 (room 0x27),wall of tile 075918 (room 0x27),41.008,no,the line between them touches another wall,wall of tile 077118 (room 0x27)
wall of tile 077418 (room 0x27),glass 0x1caa9c (preset 0x275c),41.028,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 077118 (room 0x27)
wall of tile 077418 (room 0x27),glass 0x1caa9c (preset 0x275c),41.008,no,the line between them touches another wall,wall of tile 077118 (room 0x27)
wall of tile 077118 (room 0x27),glass 0x1caa9c (preset 0x275c),1.290,no,the line between them touches another wall,glass 0x1caa9c (preset 0x275c)
wall of tile 077118 (room 0x27),glass 0x1caa9c (preset 0x275c),55.920,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 075918 (room 0x27),wall of tile 075718 (room 0x27),41.008,no,the line between them touches another wall,wall of tile 075818 (room 0x27)
wall of tile 075918 (room 0x27),glass 0x1caa08 (preset 0x275b),41.028,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 075818 (room 0x27)
wall of tile 075918 (room 0x27),glass 0x1caa08 (preset 0x275b),41.008,no,the line between them touches another wall,wall of tile 075818 (room 0x27)
wall of tile 075918 (room 0x27),glass 0x1caa9c (preset 0x275c),1.290,no,the line between them touches another wall,glass 0x1caa9c (preset 0x275c)
wall of tile 075918 (room 0x27),glass 0x1caa9c (preset 0x275c),55.920,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 075918 (room 0x27),glass 0x1caa9c (preset 0x275c),0.000,no,the line between them touches another wall,wall of tile 075818 (room 0x27)
wall of tile 076118 (room 0x27),wall of tile 075C18 (room 0x27),41.008,no,the line between them touches another wall,wall of tile 075D1A (room 0x27)
wall of tile 076118 (room 0x27),glass 0x1ca8e0 (preset 0x2759),41.008,no,the line between them touches another wall,wall of tile 075D1A (room 0x27)
wall of tile 076118 (room 0x27),glass 0x1ca8e0 (preset 0x2759),41.028,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 075D1A (room 0x27)
wall of tile 075D1A (room 0x27),glass 0x1ca8e0 (preset 0x2759),1.291,no,the line between them touches another wall,glass 0x1ca8e0 (preset 0x2759)
wall of tile 075D1A (room 0x27),glass 0x1ca8e0 (preset 0x2759),55.919,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 075C18 (room 0x27),wall of tile 02F018 (room 0x27),41.008,no,the line between them touches another wall,wall of tile 075E18 (room 0x27)
wall of tile 075C18 (room 0x27),glass 0x1ca8e0 (preset 0x2759),1.291,no,the line between them touches another wall,glass 0x1ca8e0 (preset 0x2759)
wall of tile 075C18 (room 0x27),glass 0x1ca8e0 (preset 0x2759),0.000,no,the line between them touches another wall,wall of tile 075E18 (room 0x27)
wall of tile 075C18 (room 0x27),glass 0x1ca8e0 (preset 0x2759),55.919,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 075C18 (room 0x27),glass 0x1ca974 (preset 0x275a),41.008,no,the line between them touches another wall,wall of tile 075E18 (room 0x27)
wall of tile 075C18 (room 0x27),glass 0x1ca974 (preset 0x275a),41.028,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 075E18 (room 0x27)
wall of tile 075E18 (room 0x27),glass 0x1ca8e0 (preset 0x2759),1.291,no,the line between them touches another wall,glass 0x1ca8e0 (preset 0x2759)
wall of tile 075E18 (room 0x27),glass 0x1ca8e0 (preset 0x2759),55.919,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 075E18 (room 0x27),glass 0x1ca974 (preset 0x275a),1.291,no,the line between them touches another wall,glass 0x1ca974 (preset 0x275a)
wall of tile 075E18 (room 0x27),glass 0x1ca974 (preset 0x275a),55.919,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 02F018 (room 0x27),wall of tile 075A18 (room 0x27),47.449,no,the line between them touches another wall,wall of tile 075B18 (room 0x27)
wall of tile 02F018 (room 0x27),glass 0x1ca8e0 (preset 0x2759),41.028,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 075E18 (room 0x27)
wall of tile 02F018 (room 0x27),glass 0x1ca8e0 (preset 0x2759),41.007,no,the line between them touches another wall,wall of tile 075E18 (room 0x27)
wall of tile 02F018 (room 0x27),glass 0x1ca974 (preset 0x275a),1.291,no,the line between them touches another wall,glass 0x1ca974 (preset 0x275a)
wall of tile 02F018 (room 0x27),glass 0x1ca974 (preset 0x275a),55.919,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 02F018 (room 0x27),glass 0x1cad80 (preset 0x2761),47.449,no,the line between them touches another wall,wall of tile 075B18 (room 0x27)
wall of tile 02F018 (room 0x27),glass 0x1cad80 (preset 0x2761),47.450,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 075B18 (room 0x27)
wall of tile 075B18 (room 0x27),glass 0x1ca974 (preset 0x275a),0.913,no,"another wall pokes into the space between them, so a tighter pair covers this gap",glass 0x1ca974 (preset 0x275a)
wall of tile 075B18 (room 0x27),glass 0x1ca974 (preset 0x275a),55.919,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 075B18 (room 0x27),glass 0x1cad80 (preset 0x2761),0.133,no,the line between them touches another wall,glass 0x1cad80 (preset 0x2761)
wall of tile 075A18 (room 0x27),wall of tile 075718 (room 0x27),47.449,no,the line between them touches another wall,wall of tile 02EE18 (room 0x27)
wall of tile 075A18 (room 0x27),glass 0x1ca974 (preset 0x275a),46.546,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 075B18 (room 0x27)
wall of tile 075A18 (room 0x27),glass 0x1ca974 (preset 0x275a),46.546,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 075B18 (room 0x27)
