between,and,width,kept,reason,because_of
wall of tile 050C00 (room 0x0e),generic 0x1dab9c (preset 0x0053),42.732,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050C00 (room 0x0e),generic 0x1dac1c (preset 0x0054),35.166,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050C00 (room 0x0e),generic 0x1dac1c (preset 0x0054),46.729,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050C00 (room 0x0e),generic 0x1dac1c (preset 0x0054),46.738,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050C00 (room 0x0e),generic 0x1dac1c (preset 0x0054),48.107,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050C00 (room 0x0e),generic 0x1da860 (preset 0x004f),39.313,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050C00 (room 0x0e),generic 0x1da860 (preset 0x004f),39.313,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050C00 (room 0x0e),generic 0x1da860 (preset 0x004f),39.313,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050C00 (room 0x0e),generic 0x1da860 (preset 0x004f),39.331,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050C00 (room 0x0e),generic 0x1dab1c (preset 0x0052),34.690,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050C00 (room 0x0e),generic 0x1dab1c (preset 0x0052),34.690,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050C00 (room 0x0e),generic 0x1dab1c (preset 0x0052),34.701,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050C00 (room 0x0e),generic 0x1dab1c (preset 0x0052),35.666,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050C00 (room 0x0e),generic 0x1dab9c (preset 0x0053),34.690,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050C00 (room 0x0e),generic 0x1dab9c (preset 0x0053),34.690,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050C00 (room 0x0e),generic 0x1dab9c (preset 0x0053),34.701,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050C00 (room 0x0e),generic 0x1dab9c (preset 0x0053),35.666,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050C00 (room 0x0e),generic 0x1dac1c (preset 0x0054),34.690,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050C00 (room 0x0e),generic 0x1dac1c (preset 0x0054),34.690,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050C00 (room 0x0e),generic 0x1dac1c (preset 0x0054),34.701,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050C00 (room 0x0e),generic 0x1dac1c (preset 0x0054),48.107,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 04FE00 (room 0x0e),wall of tile 050100 (room 0x0e),55.796,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 050100 (room 0x0e)
wall of tile 062501 (room 0x0b),wall of tile 062601 (room 0x0b),55.821,no,the line between them touches another wall,wall of tile 060700 (room 0x0b)
wall of tile 062202 (room 0x0b),wall of tile 062102 (room 0x0b),55.821,no,the line between them touches another wall,wall of tile 060800 (room 0x0b)
wall of tile 062001 (room 0x0b),wall of tile 061F02 (room 0x0a),55.821,no,the line between them touches another wall,wall of tile 060900 (room 0x0b)
wall of tile 062701 (room 0x0b),wall of tile 062801 (room 0x0b),55.821,no,the line between them touches another wall,wall of tile 086B00 (room 0x0b)
wall of tile 087100 (room 0x0a),wall of tile 0E8801 (room 0x0a),24.964,no,the line between them touches another wall,wall of tile 0E8802 (room 0x0a)
wall of tile 0E8402 (room 0x0a),wall of tile 0E8801 (room 0x0a),31.577,no,the line between them touches another wall,wall of tile 0E8801 (room 0x0a)
wall of tile 062B02 (room 0x0a),wall of tile 087800 (room 0x0a),55.821,no,the line between them touches another wall,wall of tile 087800 (room 0x0a)
wall of tile 0DCE02 (room 0x0d),wall of tile 0DCD01 (room 0x0d),44.657,no,the line between them touches another wall,wall of tile 0DCE01 (room 0x0d)
wall of tile 0DCE02 (room 0x0d),wall of tile 0DCC02 (room 0x0d),55.821,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0DCE02 (room 0x0d),wall of tile 05A200 (room 0x0d),55.821,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0DCE01 (room 0x0d),wall of tile 0DCC02 (room 0x0d),55.821,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0DCE01 (room 0x0d),wall of tile 05A200 (room 0x0d),55.821,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0DCD01 (room 0x0d),wall of tile 0DCC02 (room 0x0d),44.657,no,the line between them touches another wall,wall of tile 05A200 (room 0x0d)
wall of tile 0DCB01 (room 0x0d),wall of tile 0DC902 (room 0x0d),55.816,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 059D00 (room 0x0d)
wall of tile 0DCB01 (room 0x0d),wall of tile 0DCC02 (room 0x0d),44.657,no,the line between them touches another wall,wall of tile 0DCC01 (room 0x0d)
wall of tile 059D00 (room 0x0d),wall of tile 0DCC01 (room 0x0d),44.657,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 059D00 (room 0x0d),wall of tile 0DCC02 (room 0x0d),44.657,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0DC902 (room 0x0d),wall of tile 0DCA02 (room 0x0d),44.657,no,the line between them touches another wall,wall of tile 0DC901 (room 0x0d)
wall of tile 0DC902 (room 0x0d),wall of tile 0DC802 (room 0x0d),44.657,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0DC902 (room 0x0d),wall of tile 0DC801 (room 0x0d),44.657,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0DC902 (room 0x0d),wall of tile 0DCC01 (room 0x0d),46.032,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0DC902 (room 0x0d),wall of tile 0DCC02 (room 0x0d),46.032,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0DC901 (room 0x0d),wall of tile 0DC802 (room 0x0d),44.657,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0DC901 (room 0x0d),wall of tile 0DC801 (room 0x0d),44.657,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0DCA02 (room 0x0d),wall of tile 0DC801 (room 0x0d),44.657,no,the line between them touches another wall,wall of tile 0DC802 (room 0x0d)
wall of tile 059600 (room 0x0d),wall of tile 10B202 (room 0x0d),22.320,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 10B202 (room 0x0d),wall of tile 01B400 (room 0x01),57.329,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 10B202 (room 0x0d),wall of tile 01B300 (room 0x01),57.329,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 024602 (room 0x0d),wall of tile 100400 (room 0x01),55.821,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 024602 (room 0x0d),wall of tile 01CA00 (room 0x01),48.784,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 024602 (room 0x0d),wall of tile 100400 (room 0x01),51.654,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 024602 (room 0x0d),wall of tile 100400 (room 0x01),51.654,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 024602 (room 0x0d),wall of tile 01C900 (room 0x01),44.657,no,the line between them touches another wall,wall of tile 100601 (room 0x01)
wall of tile 024602 (room 0x0d),door 0x1db54c (preset 0x0009),9.318,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 100601 (room 0x01)
wall of tile 024602 (room 0x0d),door 0x1db54c (preset 0x0009),9.498,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1db54c (preset 0x0009)
wall of tile 024602 (room 0x0d),door 0x1db54c (preset 0x0009),35.915,no,the line between them touches another wall,door 0x1db54c (preset 0x0009)
wall of tile 024602 (room 0x0d),door 0x1db54c (preset 0x0009),34.734,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 100601 (room 0x01)
wall of tile 024602 (room 0x0d),wall of tile 01BD00 (room 0x01),44.657,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 024602 (room 0x0d),wall of tile 01C700 (room 0x01),44.657,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 024602 (room 0x0d),wall of tile 01C600 (room 0x01),44.657,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 024602 (room 0x0d),wall of tile 01BE00 (room 0x01),44.657,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 024602 (room 0x0d),door 0x1db44c (preset 0x0008),1.144,no,the line between them touches another wall,door 0x1db44c (preset 0x0008)
wall of tile 024602 (room 0x0d),door 0x1db44c (preset 0x0008),34.165,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 024602 (room 0x0d),door 0x1db44c (preset 0x0008),33.487,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 024602 (room 0x0d),door 0x1db54c (preset 0x0009),22.253,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1db54c (preset 0x0009)
wall of tile 024602 (room 0x0d),door 0x1db54c (preset 0x0009),20.387,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 100602 (room 0x01)
wall of tile 024602 (room 0x0d),door 0x1db54c (preset 0x0009),20.387,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 100602 (room 0x01)
wall of tile 024602 (room 0x0d),door 0x1db54c (preset 0x0009),40.823,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 100602 (room 0x01)
wall of tile 024602 (room 0x0d),wall of tile 01BB00 (room 0x01),45.208,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 024602 (room 0x0d),wall of tile 01BA00 (room 0x01),53.258,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 024602 (room 0x0d),door 0x1db44c (preset 0x0008),0.544,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 024602 (room 0x0d),door 0x1db44c (preset 0x0008),1.324,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 024602 (room 0x0d),door 0x1db44c (preset 0x0008),35.305,no,the line between them touches another wall,door 0x1db44c (preset 0x0008)
wall of tile 100601 (room 0x01),door 0x1db54c (preset 0x0009),9.222,yes,,
wall of tile 100601 (room 0x01),door 0x1db54c (preset 0x0009),9.498,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1db54c (preset 0x0009)
wall of tile 100601 (room 0x01),door 0x1db54c (preset 0x0009),11.078,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1db54c (preset 0x0009)
wall of tile 100601 (room 0x01),door 0x1db54c (preset 0x0009),9.222,yes,,
wall of tile 0DD602 (room 0x01),door 0x1db44c (preset 0x0008),0.004,no,the line between them touches another wall,door 0x1db44c (preset 0x0008)
wall of tile 0DD602 (room 0x01),door 0x1db44c (preset 0x0008),9.115,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0DD602 (room 0x01),door 0x1db44c (preset 0x0008),2.255,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0DD601 (room 0x01),door 0x1db44c (preset 0x0008),1.144,no,the line between them touches another wall,door 0x1db44c (preset 0x0008)
wall of tile 0DD601 (room 0x01),door 0x1db44c (preset 0x0008),8.234,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1db44c (preset 0x0008)
wall of tile 0DD601 (room 0x01),door 0x1db44c (preset 0x0008),6.268,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1db44c (preset 0x0008)
wall of tile 01BD00 (room 0x01),wall of tile 01C500 (room 0x01),44.657,no,the line between them touches another wall,wall of tile 01BE00 (room 0x01)
wall of tile 01BD00 (room 0x01),door 0x1db44c (preset 0x0008),14.505,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0DD601 (room 0x01)
wall of tile 01BD00 (room 0x01),door 0x1db44c (preset 0x0008),46.751,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01BD00 (room 0x01),door 0x1db44c (preset 0x0008),15.282,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0DD601 (room 0x01)
wall of tile 01BD00 (room 0x01),door 0x1db44c (preset 0x0008),14.505,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0DD601 (room 0x01)
wall of tile 01BB00 (room 0x01),wall of tile 01B600 (room 0x01),44.657,no,the line between them touches another wall,wall of tile 01BA00 (room 0x01)
wall of tile 01BB00 (room 0x01),door 0x1db44c (preset 0x0008),44.669,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01BB00 (room 0x01),door 0x1db44c (preset 0x0008),43.957,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01BB00 (room 0x01),door 0x1db44c (preset 0x0008),9.321,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01BB00 (room 0x01),door 0x1db44c (preset 0x0008),9.321,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01B600 (room 0x01),wall of tile 01B300 (room 0x01),44.657,no,the line between them touches another wall,wall of tile 01B400 (room 0x01)
wall of tile 01B300 (room 0x01),wall of tile 01AC00 (room 0x01),44.657,no,the line between them touches another wall,wall of tile 01B200 (room 0x01)
wall of tile 01B200 (room 0x01),wall of tile 101500 (room 0x01),44.656,no,the line between them touches another wall,wall of tile 01AC00 (room 0x01)
wall of tile 101500 (room 0x01),wall of tile 01AE00 (room 0x01),44.656,no,the line between them touches another wall,wall of tile 01AA00 (room 0x01)
wall of tile 101500 (room 0x01),generic 0x1daf9c (preset 0x0022),41.743,yes,,
wall of tile 101500 (room 0x01),generic 0x1daf9c (preset 0x0022),41.743,yes,,
wall of tile 101500 (room 0x01),generic 0x1daf9c (preset 0x0022),41.743,yes,,
wall of tile 01AA00 (room 0x01),wall of tile 01AF00 (room 0x01),44.657,no,the line between them touches another wall,wall of tile 01AE00 (room 0x01)
wall of tile 01AF00 (room 0x01),wall of tile 01B800 (room 0x01),44.657,no,the line between them touches another wall,wall of tile 01B000 (room 0x01)
wall of tile 01B800 (room 0x01),wall of tile 0DC100 (room 0x01),44.622,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 01B900 (room 0x01)
wall of tile 0DC100 (room 0x01),wall of tile 0DC400 (room 0x01),22.329,no,the line between them touches another wall,wall of tile 0DBD00 (room 0x01)
wall of tile 0DC100 (room 0x01),wall of tile 0EF500 (room 0x04),52.654,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0DC100 (room 0x01),wall of tile 0EF500 (room 0x04),52.654,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0DBD00 (room 0x01),wall of tile 0EF500 (room 0x04),55.822,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0DBE00 (room 0x01),wall of tile 0EF600 (room 0x04),44.657,no,the line between them touches another wall,wall of tile 0DC600 (room 0x01)
wall of tile 0DBE00 (room 0x01),generic 0x1daf1c (preset 0x0021),21.096,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0DBF00 (room 0x01)
wall of tile 0DBE00 (room 0x01),generic 0x1daf1c (preset 0x0021),21.096,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0DBF00 (room 0x01)
wall of tile 0DC600 (room 0x01),wall of tile 0DBF00 (room 0x01),24.964,no,the line between them touches another wall,wall of tile 0DBE00 (room 0x01)
wall of tile 0DC600 (room 0x01),generic 0x1daf1c (preset 0x0021),43.247,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0DBE00 (room 0x01)
wall of tile 0DC600 (room 0x01),generic 0x1daf1c (preset 0x0021),43.247,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0DBE00 (room 0x01)
wall of tile 0EF600 (room 0x04),wall of tile 0DBF00 (room 0x01),44.657,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0EF600 (room 0x04),wall of tile 01C000 (room 0x01),44.657,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0EF600 (room 0x04),wall of tile 01C300 (room 0x01),44.657,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0EF600 (room 0x04),wall of tile 01CB00 (room 0x01),44.657,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0EF900 (room 0x04),door 0x1db124 (preset 0x0006),11.164,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0EF900 (room 0x04),door 0x1db224 (preset 0x0007),11.164,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0EF900 (room 0x04),wall of tile 01CB00 (room 0x01),44.657,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0DBF00 (room 0x01),wall of tile 01C200 (room 0x01),44.570,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 01C000 (room 0x01)
wall of tile 0DBF00 (room 0x01),generic 0x1daf1c (preset 0x0021),19.892,yes,,
wall of tile 0DBF00 (room 0x01),generic 0x1daf1c (preset 0x0021),19.892,yes,,
wall of tile 0DBF00 (room 0x01),generic 0x1daf1c (preset 0x0021),27.220,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1daf1c (preset 0x0021)
wall of tile 01C000 (room 0x01),generic 0x1daf1c (preset 0x0021),52.908,yes,,
wall of tile 01C000 (room 0x01),generic 0x1daf1c (preset 0x0021),52.908,yes,,
wall of tile 01C200 (room 0x01),wall of tile 01CB00 (room 0x01),44.657,no,the line between them touches another wall,wall of tile 01C300 (room 0x01)
wall of tile 01C200 (room 0x01),generic 0x1daf1c (preset 0x0021),54.749,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 01C000 (room 0x01)
wall of tile 01C200 (room 0x01),generic 0x1daf1c (preset 0x0021),52.908,yes,,
wall of tile 01CB00 (room 0x01),wall of tile 01D300 (room 0x01),44.657,no,the line between them touches another wall,wall of tile 01CC00 (room 0x01)
wall of tile 01D300 (room 0x01),wall of tile 100200 (room 0x01),44.657,no,the line between them touches another wall,wall of tile 100200 (room 0x01)
wall of tile 01CF00 (room 0x01),wall of tile 100400 (room 0x01),44.657,no,the line between them touches another wall,wall of tile 100400 (room 0x01)
wall of tile 01CF00 (room 0x01),wall of tile 01C900 (room 0x01),44.657,no,the line between them touches another wall,wall of tile 01CA00 (room 0x01)
wall of tile 100400 (room 0x01),wall of tile 0E6202 (room 0x03),55.821,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 100400 (room 0x01),wall of tile 0E6601 (room 0x0e),55.821,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 100400 (room 0x01),wall of tile 0E6601 (room 0x0e),55.821,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 100100 (room 0x01),wall of tile 0E6A01 (room 0x02),46.031,no,the line between them touches another wall,wall of tile 0E6B01 (room 0x02)
wall of tile 100100 (room 0x01),wall of tile 0E6202 (room 0x03),55.821,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 100100 (room 0x01),wall of tile 0E6601 (room 0x0e),55.821,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0E6B01 (room 0x02),wall of tile 0E6202 (room 0x03),35.305,no,the line between them touches another wall,wall of tile 0E6A01 (room 0x02)
wall of tile 100200 (room 0x01),door 0x1db674 (preset 0x000b),49.928,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0E6B02 (room 0x02)
wall of tile 100200 (room 0x01),door 0x1db674 (preset 0x000b),46.031,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 100200 (room 0x01),door 0x1db674 (preset 0x000b),46.031,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0E6B02 (room 0x02),door 0x1db674 (preset 0x000b),6.219,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0E6301 (room 0x02),door 0x1db674 (preset 0x000b),11.165,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0E6301 (room 0x02),door 0x1db674 (preset 0x000b),11.164,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0E6301 (room 0x02),door 0x1db674 (preset 0x000b),11.165,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0E6301 (room 0x02),door 0x1db674 (preset 0x000b),11.165,no,the line between them touches another wall,door 0x1db674 (preset 0x000b)
wall of tile 0E6301 (room 0x02),door 0x1db674 (preset 0x000b),11.164,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0E6201 (room 0x03),wall of tile 023C02 (room 0x0e),40.253,no,the line between them touches another wall,wall of tile 0E6802 (room 0x03)
wall of tile 0E6201 (room 0x03),wall of tile 0E6702 (room 0x0e),33.493,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0E6201 (room 0x03),wall of tile 0E6702 (room 0x0e),33.493,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
