between,and,width,kept,reason,because_of
wall of tile 01241A (room 0x1b),door 0x1d8e1c (preset 0x0005),53.899,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01241A (room 0x1b),door 0x1d8e1c (preset 0x0005),58.151,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01241A (room 0x1b),door 0x1d8e1c (preset 0x0005),51.988,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01241A (room 0x1b),door 0x1d8e1c (preset 0x0005),56.240,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 006F09 (room 0x0c),wall of tile 007600 (room 0x08),29.697,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 006D09 (room 0x0c),wall of tile 005509 (room 0x0c),46.667,no,the line between them touches another wall,wall of tile 005309 (room 0x0c)
wall of tile 006D09 (room 0x0c),wall of tile 006709 (room 0x0c),46.667,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 006D09 (room 0x0c),wall of tile 002D08 (room 0x0c),46.667,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00530A (room 0x0c),wall of tile 00570A (room 0x0c),46.667,no,the line between them touches another wall,wall of tile 00550A (room 0x0c)
wall of tile 00530A (room 0x0c),wall of tile 007501 (room 0x08),59.394,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 006C09 (room 0x0c),wall of tile 007501 (room 0x08),16.970,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 011F1A (room 0x1a),wall of tile 001C09 (room 0x0c),15.752,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 011F1A (room 0x1a),wall of tile 007501 (room 0x08),16.970,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 007009 (room 0x0c),wall of tile 007600 (room 0x08),29.697,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 011A1A (room 0x19),wall of tile 002009 (room 0x0c),29.697,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 005309 (room 0x0c),wall of tile 005709 (room 0x0c),46.667,no,the line between them touches another wall,wall of tile 005509 (room 0x0c)
wall of tile 005309 (room 0x0c),wall of tile 006709 (room 0x0c),59.394,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 005309 (room 0x0c),wall of tile 002D08 (room 0x0c),59.394,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00550A (room 0x0c),wall of tile 00590A (room 0x0c),46.667,no,the line between them touches another wall,wall of tile 00570A (room 0x0c)
wall of tile 00550A (room 0x0c),wall of tile 007501 (room 0x08),59.394,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00550A (room 0x0c),wall of tile 020600 (room 0x08),29.697,no,the line between them touches another wall,wall of tile 00570A (room 0x0c)
wall of tile 005509 (room 0x0c),wall of tile 005909 (room 0x0c),46.667,no,the line between them touches another wall,wall of tile 005709 (room 0x0c)
wall of tile 005509 (room 0x0c),wall of tile 006509 (room 0x0c),59.394,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 005509 (room 0x0c),wall of tile 006709 (room 0x0c),59.394,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 005509 (room 0x0c),wall of tile 002D08 (room 0x0c),59.394,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 005509 (room 0x0c),wall of tile 007400 (room 0x08),41.998,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 005509 (room 0x0c),wall of tile 020600 (room 0x08),29.697,no,the line between them touches another wall,wall of tile 005709 (room 0x0c)
wall of tile 00570A (room 0x0c),wall of tile 005B0A (room 0x0c),42.424,no,the line between them touches another wall,wall of tile 00590A (room 0x0c)
wall of tile 00570A (room 0x0c),wall of tile 00AF02 (room 0x03),29.697,no,the line between them touches another wall,wall of tile 00590A (room 0x0c)
wall of tile 00570A (room 0x0c),wall of tile 007501 (room 0x08),59.394,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 005709 (room 0x0c),wall of tile 005B09 (room 0x0c),42.424,no,the line between them touches another wall,wall of tile 005909 (room 0x0c)
wall of tile 005709 (room 0x0c),wall of tile 006309 (room 0x0c),59.394,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 005709 (room 0x0c),wall of tile 006509 (room 0x0c),59.394,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 005709 (room 0x0c),wall of tile 006709 (room 0x0c),59.394,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 005709 (room 0x0c),wall of tile 00AF02 (room 0x03),29.697,no,the line between them touches another wall,wall of tile 005909 (room 0x0c)
wall of tile 005709 (room 0x0c),wall of tile 002D08 (room 0x0c),59.394,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 005709 (room 0x0c),wall of tile 007400 (room 0x08),29.697,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00590A (room 0x0c),wall of tile 005D0A (room 0x0c),46.667,no,the line between them touches another wall,wall of tile 005B0A (room 0x0c)
wall of tile 00590A (room 0x0c),wall of tile 019408 (room 0x0c),46.667,no,the line between them touches another wall,wall of tile 005B0A (room 0x0c)
wall of tile 00590A (room 0x0c),wall of tile 020600 (room 0x08),16.970,no,the line between them touches another wall,wall of tile 00570A (room 0x0c)
wall of tile 005909 (room 0x0c),wall of tile 005D09 (room 0x0c),46.667,no,the line between them touches another wall,wall of tile 005B09 (room 0x0c)
wall of tile 005909 (room 0x0c),wall of tile 006109 (room 0x0c),59.394,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 005909 (room 0x0c),wall of tile 006309 (room 0x0c),59.394,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 005909 (room 0x0c),wall of tile 006509 (room 0x0c),59.394,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 005909 (room 0x0c),wall of tile 019308 (room 0x0c),46.667,no,the line between them touches another wall,wall of tile 005B09 (room 0x0c)
wall of tile 005909 (room 0x0c),wall of tile 002D08 (room 0x0c),59.394,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 005909 (room 0x0c),wall of tile 007400 (room 0x08),34.204,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 005909 (room 0x0c),wall of tile 020600 (room 0x08),16.970,no,the line between them touches another wall,wall of tile 005709 (room 0x0c)
wall of tile 005B0A (room 0x0c),wall of tile 00510A (room 0x0c),46.667,no,the line between them touches another wall,wall of tile 005D0A (room 0x0c)
wall of tile 005B0A (room 0x0c),wall of tile 00AF02 (room 0x03),12.727,no,the line between them touches another wall,wall of tile 00590A (room 0x0c)
wall of tile 005B0A (room 0x0c),wall of tile 020600 (room 0x08),59.394,no,the line between them touches another wall,wall of tile 00590A (room 0x0c)
wall of tile 005B09 (room 0x0c),wall of tile 00510A (room 0x0c),46.667,no,the line between them touches another wall,wall of tile 005D09 (room 0x0c)
wall of tile 005B09 (room 0x0c),wall of tile 005F09 (room 0x0c),59.394,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 005B09 (room 0x0c),wall of tile 006109 (room 0x0c),59.394,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 005B09 (room 0x0c),wall of tile 006309 (room 0x0c),59.394,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 005B09 (room 0x0c),wall of tile 00AF02 (room 0x03),12.727,no,the line between them touches another wall,wall of tile 005909 (room 0x0c)
wall of tile 005B09 (room 0x0c),wall of tile 019408 (room 0x0c),59.394,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 005B09 (room 0x0c),wall of tile 002D08 (room 0x0c),59.394,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 005B09 (room 0x0c),wall of tile 020600 (room 0x08),59.394,no,the line between them touches another wall,wall of tile 005909 (room 0x0c)
wall of tile 005D0A (room 0x0c),wall of tile 00AF02 (room 0x03),59.394,no,the line between them touches another wall,wall of tile 005B0A (room 0x0c)
wall of tile 005D09 (room 0x0c),wall of tile 005F09 (room 0x0c),59.394,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 005D09 (room 0x0c),wall of tile 006109 (room 0x0c),59.394,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 005D09 (room 0x0c),wall of tile 00AF02 (room 0x03),59.394,no,the line between them touches another wall,wall of tile 005B09 (room 0x0c)
wall of tile 005D09 (room 0x0c),wall of tile 019408 (room 0x0c),59.394,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 005D09 (room 0x0c),wall of tile 002D08 (room 0x0c),59.394,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00510A (room 0x0c),wall of tile 006109 (room 0x0c),46.667,no,the line between them touches another wall,wall of tile 005F09 (room 0x0c)
wall of tile 00510A (room 0x0c),wall of tile 019308 (room 0x0c),46.667,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00510A (room 0x0c),wall of tile 002D08 (room 0x0c),46.667,no,the line between them touches another wall,wall of tile 005F09 (room 0x0c)
wall of tile 00510A (room 0x0c),wall of tile 019408 (room 0x0c),46.667,no,the line between them touches another wall,wall of tile 005D0A (room 0x0c)
wall of tile 005109 (room 0x0c),wall of tile 00610A (room 0x0c),46.667,no,the line between them touches another wall,wall of tile 005F0A (room 0x0c)
wall of tile 005109 (room 0x0c),wall of tile 003308 (room 0x0c),46.667,no,the line between them touches another wall,wall of tile 005F0A (room 0x0c)
wall of tile 005109 (room 0x0c),wall of tile 003308 (room 0x0c),46.667,no,the line between them touches another wall,wall of tile 005F0A (room 0x0c)
wall of tile 005F0A (room 0x0c),wall of tile 00630A (room 0x0c),46.667,no,the line between them touches another wall,wall of tile 00610A (room 0x0c)
wall of tile 005F0A (room 0x0c),wall of tile 002308 (room 0x0c),46.667,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 005F0A (room 0x0c),wall of tile 00AF02 (room 0x03),59.394,no,the line between them touches another wall,wall of tile 00610A (room 0x0c)
wall of tile 005F09 (room 0x0c),wall of tile 006309 (room 0x0c),46.667,no,the line between them touches another wall,wall of tile 006109 (room 0x0c)
wall of tile 005F09 (room 0x0c),wall of tile 00AF02 (room 0x03),59.394,no,the line between them touches another wall,wall of tile 006109 (room 0x0c)
wall of tile 00610A (room 0x0c),wall of tile 00650A (room 0x0c),42.424,no,the line between them touches another wall,wall of tile 00630A (room 0x0c)
wall of tile 00610A (room 0x0c),wall of tile 002308 (room 0x0c),46.667,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00610A (room 0x0c),wall of tile 00AF02 (room 0x03),12.727,no,the line between them touches another wall,wall of tile 00630A (room 0x0c)
wall of tile 00610A (room 0x0c),wall of tile 007400 (room 0x08),59.394,no,the line between them touches another wall,wall of tile 00630A (room 0x0c)
wall of tile 006109 (room 0x0c),wall of tile 006509 (room 0x0c),42.424,no,the line between them touches another wall,wall of tile 006309 (room 0x0c)
wall of tile 006109 (room 0x0c),wall of tile 00AF02 (room 0x03),12.727,no,the line between them touches another wall,wall of tile 006309 (room 0x0c)
wall of tile 006109 (room 0x0c),wall of tile 007400 (room 0x08),59.394,no,the line between them touches another wall,wall of tile 006309 (room 0x0c)
wall of tile 00630A (room 0x0c),wall of tile 00670A (room 0x0c),46.667,no,the line between them touches another wall,wall of tile 00650A (room 0x0c)
wall of tile 00630A (room 0x0c),wall of tile 003308 (room 0x0c),46.667,no,the line between them touches another wall,wall of tile 00610A (room 0x0c)
wall of tile 00630A (room 0x0c),wall of tile 007400 (room 0x08),16.970,no,the line between them touches another wall,wall of tile 00650A (room 0x0c)
wall of tile 006309 (room 0x0c),wall of tile 006709 (room 0x0c),46.667,no,the line between them touches another wall,wall of tile 006509 (room 0x0c)
wall of tile 006309 (room 0x0c),wall of tile 019308 (room 0x0c),46.667,no,the line between them touches another wall,wall of tile 006109 (room 0x0c)
wall of tile 006309 (room 0x0c),wall of tile 007400 (room 0x08),16.970,no,the line between them touches another wall,wall of tile 006509 (room 0x0c)
wall of tile 006309 (room 0x0c),wall of tile 020600 (room 0x08),34.204,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00650A (room 0x0c),wall of tile 00AF02 (room 0x03),29.697,no,the line between them touches another wall,wall of tile 00630A (room 0x0c)
wall of tile 00650A (room 0x0c),wall of tile 007701 (room 0x08),59.394,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 006509 (room 0x0c),wall of tile 00AF02 (room 0x03),29.697,no,the line between them touches another wall,wall of tile 006309 (room 0x0c)
wall of tile 006509 (room 0x0c),wall of tile 020600 (room 0x08),29.697,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00670A (room 0x0c),wall of tile 007701 (room 0x08),59.394,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00670A (room 0x0c),wall of tile 007400 (room 0x08),29.697,no,the line between them touches another wall,wall of tile 00650A (room 0x0c)
wall of tile 006709 (room 0x0c),wall of tile 007400 (room 0x08),29.697,no,the line between them touches another wall,wall of tile 006509 (room 0x0c)
wall of tile 006709 (room 0x0c),wall of tile 020600 (room 0x08),41.998,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 003108 (room 0x0c),wall of tile 007702 (room 0x08),16.970,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 003108 (room 0x0c),wall of tile 023D02 (room 0x07),21.212,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 003108 (room 0x0c),wall of tile 023F01 (room 0x07),21.212,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00370A (room 0x0c),wall of tile 007702 (room 0x08),16.970,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 00370A (room 0x0c),wall of tile 020500 (room 0x08),29.697,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00370A (room 0x0c),wall of tile 020500 (room 0x08),29.697,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00370A (room 0x0c),wall of tile 023D02 (room 0x07),29.697,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00370A (room 0x0c),wall of tile 023902 (room 0x07),29.697,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00370A (room 0x0c),wall of tile 023F01 (room 0x07),50.909,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001E0A (room 0x0c),wall of tile 04D312 (room 0x12),59.394,no,the line between them touches another wall,wall of tile 00820A (room 0x0c)
wall of tile 001E0A (room 0x0c),door 0x1d8bfc (preset 0x0003),59.394,no,the line between them touches another wall,door 0x1d8bfc (preset 0x0003)
wall of tile 001E0A (room 0x0c),door 0x1d8bfc (preset 0x0003),50.909,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 00820A (room 0x0c)
wall of tile 001E0A (room 0x0c),door 0x1d8bfc (preset 0x0003),50.909,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
